Output Factor
Date and time: 2026-04-03_14-42-17
Description: {}
ACR used: 1.1
Rank used: 1
Integration time: 752 us
Number,Time,ch0,ch1
78,0.059487,-10.154634927901121,-10.011810482948043
79,0.060241,-10.347997253376057,-10.11288624399176
80,0.060993,-9.821377889677272,-10.0411078049897
81,0.061746,-10.068207827878233,-10.230075532158388
82,0.062499,-10.084321355001144,-9.949553673609522
83,0.063251,-9.9385671778439,-9.963469901579309
84,0.064005,-10.063080796520943,-10.032318608377203
85,0.064757,-10.126802471961547,-9.996429388876173
86,0.065511,-9.970061799038682,-10.066010528725108
87,0.066268,-10.011078049897002,-9.870450904097048
88,0.067021,-10.228610666056305,-9.767910276951248
89,0.067773,-10.227145799954222,-9.747402151522088
90,0.068526,-10.315037766079193,-10.254978255893796
91,0.06928,-9.723964293888763,-9.999359121080339
92,0.070032,-9.868986037994965,-10.044037537193866
93,0.070785,-10.235202563515678,-10.007415884641794
94,0.071538,-10.115815976195925,-10.435156786449987
95,0.072295,-10.128999771114671,-9.838223849851225
96,0.073047,-10.008880750743877,-10.114351110093843
97,0.0738,-10.182467383840695,-10.017669947356374
98,0.074553,-10.115815976195925,-9.978118562600137
99,0.075309,-9.931975280384528,-9.916594186312658
100,0.076062,-10.122407873655298,-9.80965896086061
101,0.076814,-9.924650949874113,-10.24179446097505
102,0.077566,-10.027924010070954,-9.751796749828337
103,0.07832,-10.202243076218814,-10.085786221103227
104,0.079074,-9.879240100709545,-9.929777981231403
105,0.079827,-10.156099794003204,-9.987640192263676
106,0.08058,-9.940032043945983,-9.977386129549096
107,0.081333,-10.193453879606317,-9.751064316777295
108,0.082087,-9.899748226138705,-9.914396887159533
109,0.08284,-10.016205081254292,-10.024994277866789
110,0.083593,-10.131197070267795,-10.044037537193866
111,0.084347,-10.17441062027924,-10.203707942320897
112,0.085099,-9.992034790569924,-9.85580224307622
113,0.085851,-10.054291599908446,-10.066010528725108
114,0.086603,-10.122407873655298,-10.30331883726253
115,0.087357,-9.910734721904326,-10.16928358892195
116,0.088109,-9.884367132066835,-10.064545662623026
117,0.088861,-10.233737697413595,-9.946623941405356
118,0.089614,-10.064545662623026,-9.930510414282445
119,0.090366,-10.100434882124055,-10.145113298237582
120,0.09112,-9.994232089723049,-9.792813000686657
121,0.091873,-9.86678873884184,-9.885831998168918
122,0.092626,-10.25204852368963,-10.022064545662623
123,0.093378,-10.125337605859464,-9.980315861753262
124,0.09413,-10.212497138933394,-10.128999771114671
125,0.094884,-9.86678873884184,-10.019134813458457
126,0.095636,-9.96420233463035,-10.27768368047608
127,0.09639,-10.24179446097505,-9.706385900663768
128,0.097143,-10.001556420233463,-9.911467154955368
129,0.097895,-10.06674296177615,-10.078461890592813
130,0.098648,-10.182467383840695,-10.127534905012588
131,0.099401,-10.078461890592813,-9.903410391393912
132,0.100154,-10.130464637216754,-10.125337605859464
133,0.100906,-9.986175326161593,-10.050629434653239
134,0.101659,-9.937834744792859,-10.098970016021973
135,0.102411,-10.124605172808423,-9.960540169375143
136,0.103164,-10.18027008468757,-10.230075532158388
137,0.103917,-10.307713435568779,-10.106294346532387
138,0.104671,-10.139986266880292,-10.16415655756466
139,0.105424,-9.922453650720989,-9.726161593041887
140,0.106177,-10.217624170290684,-9.740077821011674
141,0.10693,-10.085053788052186,-9.810391393911651
142,0.107683,-10.004486152437629,-9.994232089723049
143,0.108436,-9.993499656672007,-10.222018768596932
144,0.109189,-9.909269855802243,-9.905607690547036
145,0.109943,-10.002288853284504,-9.91805905241474
146,0.110697,-10.086518654154268,-9.879240100709545
147,0.111449,-10.243259327077133,-9.841886015106432
148,0.112203,-9.696131837949189,-10.156099794003204
149,0.112957,-10.245456626230258,-10.05648889906157
150,0.113708,-10.019867246509499,-10.05648889906157
151,0.114461,-9.857999542229344,-10.109224078736553
152,0.115215,-10.001556420233463,-10.069672693980316
153,0.115969,-9.841886015106432,-9.77889677271687
154,0.116723,-10.115083543144884,-9.87704280155642
155,0.117477,-10.024261844815747,-10.296726939803158
156,0.11823,-10.172945754177157,-10.074067292286564
157,0.118984,-10.144380865186541,-10.085053788052186
158,0.119736,-10.120210574502174,-9.908537422751202
159,0.120488,-10.07699702449073,-9.820645456626231
160,0.12124,-10.071137560082398,-10.136324101625085
161,0.121994,-10.163424124513618,-9.997894254978256
162,0.122748,-10.039642938887617,-9.939299610894942
163,0.123501,-9.823575188830397,-10.198580910963607
164,0.124253,-10.26157015335317,-9.837491416800184
165,0.125005,-10.12826733806363,-10.159761959258411
166,0.125758,-10.197116044861524,-9.579674982833602
167,0.126512,-10.115083543144884,-9.89169146257725
168,0.127268,-10.065278095674067,-10.25717555504692
169,0.128021,-9.950286106660563,-10.096040283817807
170,0.128774,-9.926115815976196,-9.852872510872054
171,0.129527,-10.21029983978027,-10.127534905012588
172,0.13028,-10.2461890592813,-9.808926527809568
173,0.131033,-10.123872739757381,-10.22568093385214
174,0.131787,-9.899748226138705,-10.175875486381322
175,0.13254,-10.016937514305333,-10.022064545662623
176,0.133298,-9.993499656672007,-10.271824216067749
177,0.13405,-10.035248340581369,-9.985442893110552
178,0.134802,-10.115815976195925,-10.104829480430304
179,0.135556,-9.870450904097048,-10.35458915083543
180,0.136313,-9.967864499885557,-10.044037537193866
181,0.137066,-9.962737468528267,-10.027924010070954
182,0.137821,-9.90267795834287,-10.166353856717784
183,0.138575,-9.90267795834287,-9.90267795834287
184,0.139327,-9.820645456626231,-9.893888761730373
185,0.140078,-10.047699702449073,-10.009613183794919
186,0.14083,-9.931242847333486,-10.295994506752116
187,0.141583,-10.20517280842298,-9.89242389562829
188,0.142336,-10.079926756694896,-9.692469672693981
189,0.143089,-10.202243076218814,-9.683680476081484
190,0.143842,-10.157564660105287,-9.923918516823072
191,0.144594,-9.954680704966812,-10.249851224536506
192,0.145346,-10.235202563515678,-9.988372625314717
193,0.146099,-10.165621423666742,-9.923918516823072
194,0.146851,-10.047699702449073,-10.149507896543831
195,0.147604,-10.074799725337606,-9.731288624399177
196,0.148358,-10.198580910963607,-10.008880750743877
197,0.149109,-9.89169146257725,-10.20077821011673
198,0.149861,-9.983978027008469,-10.034515907530327
199,0.150614,-9.884367132066835,-10.326756694895856
200,0.151368,-9.941496910048066,-10.104097047379263
201,0.152122,-10.001556420233463,-10.006683451590753
202,0.152874,-10.13852140077821,-10.064545662623026
203,0.153626,-10.22128633554589,-10.207370107576104
204,0.15438,-10.118745708400091,-9.546715495536738
205,0.155132,-10.21029983978027,-9.89681849393454
206,0.155885,-9.950286106660563,-10.233737697413595
207,0.156637,-10.06161593041886,-10.127534905012588
208,0.15739,-9.94369420920119,-10.073334859235523
209,0.158143,-10.055756466010529,-9.940764476997025
210,0.158896,-9.968596932936599,-10.077729457541771
211,0.159648,-10.175143053330281,-10.038910505836576
212,0.1604,-10.345799954222933,-10.058686198214694
213,0.161153,-10.115083543144884,-10.23154039826047
214,0.161905,-10.049164568551156,-10.33408102540627
215,0.162659,-9.986175326161593,-10.279148546578163
216,0.163413,-10.175875486381322,-10.16415655756466
217,0.164166,-9.874113069352255,-10.050629434653239
218,0.16492,-10.245456626230258,-9.944426642252232
219,0.165674,-9.94882124055848,-9.85140764476997
220,0.166427,-9.917326619363699,-9.699794003204396
221,0.16718,-9.956145571068895,-9.939299610894942
222,0.167931,-10.02572671091783,-10.121675440604257
223,0.168685,-10.0411078049897,-10.208834973678186
224,0.169439,-9.878507667658504,-9.813321126115817
225,0.170191,-10.090913252460517,-10.111421377889677
226,0.170945,-10.041840238040741,-9.636804760814833
227,0.171697,-10.129732204165713,-10.204440375371938
228,0.17245,-9.936369878690776,-10.019867246509499
229,0.173203,-10.033783474479286,-9.994232089723049
230,0.173955,-10.021332112611582,-9.970794232089723
231,0.174709,-9.905607690547036,-10.137788967727168
232,0.175462,-10.002288853284504,-10.170016021972991
233,0.176216,-10.032318608377203,-9.96420233463035
234,0.17697,-9.91293202105745,-9.89242389562829
235,0.177723,-10.243991760128175,-10.175143053330281
236,0.178475,-10.232272831311512,-9.913664454108492
237,0.179228,-9.934905012588693,-10.201510643167772
238,0.179981,-10.108491645685511,-9.953215838864729
239,0.180734,-10.115815976195925,-9.734218356603343
240,0.181487,-9.992034790569924,-10.014740215152209
241,0.182241,-9.988372625314717,-9.759121080338751
242,0.182994,-10.11801327534905,-10.25204852368963
243,0.183747,-10.139253833829251,-10.065278095674067
244,0.184499,-9.852872510872054,-10.094575417715724
245,0.185252,-9.84042114900435,-9.906340123598078
246,0.186005,-10.141451132982375,-9.910734721904326
247,0.186758,-10.20590524147402,-9.788418402380408
248,0.187512,-10.181734950789654,-10.013275349050126
249,0.188268,-10.24692149233234,-10.04623483634699
250,0.189021,-10.172213321126115,-9.89169146257725
251,0.189774,-10.140718699931334,-10.053559166857404
252,0.190527,-10.29306477454795,-10.00521858548867
253,0.191279,-10.257907988097962,-9.961272602426185
254,0.192032,-10.074067292286564,-10.131929503318837
255,0.192784,-10.186129549095902,-9.78915083543145
256,0.193537,-10.096772716868848,-9.945891508354315
257,0.194295,-10.301853971160448,-10.088715953307393
258,0.195049,-10.019134813458457,-9.766445410849165
259,0.195802,-9.986907759212635,-10.232272831311512
260,0.196553,-10.148043030441748,-9.833096818493935
261,0.197309,-10.063080796520943,-9.958342870222019
262,0.198062,-10.128999771114671,-9.994232089723049
263,0.198818,-10.16928358892195,-9.731288624399177
264,0.19957,-9.960540169375143,-9.920988784618906
265,0.200323,-10.037445639734493,-9.934905012588693
266,0.201075,-10.03085374227512,-9.759121080338751
267,0.201828,-9.954680704966812,-9.918791485465782
268,0.202581,-10.063813229571984,-10.072602426184481
269,0.203334,-10.094575417715724,-10.402197299153123
270,0.204088,-9.873380636301214,-10.032318608377203
271,0.204841,-10.268162050812542,-9.74813458457313
272,0.205594,-9.87704280155642,-9.788418402380408
273,0.206346,-10.065278095674067,-9.711512932021058
274,0.2071,-10.137056534676127,-10.090180819409476
275,0.207851,-9.888029297322042,-9.603845273517969
276,0.208605,-10.193453879606317,-10.031586175326161
277,0.209357,-10.315770199130235,-9.964934767681392
278,0.21011,-10.00009155413138,-10.165621423666742
279,0.210863,-9.981780727855345,-10.16928358892195
280,0.211616,-10.03598077363241,-9.729823758297094
281,0.212369,-10.053559166857404,-10.145113298237582
282,0.213123,-10.091645685511558,-9.978850995651179
283,0.213877,-9.968596932936599,-10.107026779583428
284,0.214629,-9.952483405813688,-9.972991531242847
285,0.215381,-9.742275120164798,-9.937834744792859
286,0.216133,-9.923918516823072,-10.194186312657358
287,0.216885,-9.941496910048066,-10.208102540627145
288,0.217638,-9.931975280384528,-9.878507667658504
289,0.218392,-9.867521171892882,-10.119478141451133
290,0.219145,-9.932707713435569,-10.104097047379263
291,0.219899,-10.234470130464636,-10.007415884641794
292,0.220652,-10.162691691462577,-9.725429159990846
293,0.221405,-10.132661936369878,-10.068940260929274
294,0.222157,-10.104097047379263,-9.878507667658504
295,0.22291,-10.206637674525062,-10.046967269398031
296,0.223662,-10.08725108720531,-9.999359121080339
297,0.224415,-10.25717555504692,-10.178805218585488
298,0.225168,-10.037445639734493,-10.002288853284504
299,0.225921,-10.027924010070954,-10.120210574502174
300,0.226674,-9.956878004119936,-9.726161593041887
301,0.227428,-9.977386129549096,-10.117280842298008
302,0.22818,-10.124605172808423,-10.022796978713664
303,0.228931,-9.89169146257725,-9.888761730373083
304,0.229683,-10.130464637216754,-10.044037537193866
305,0.230437,-9.939299610894942,-10.108491645685511
306,0.23119,-10.151705195696955,-9.88143739986267
307,0.231943,-10.295262073701075,-10.367040512703134
308,0.232695,-10.023529411764706,-10.10263218127718
309,0.233449,-10.224216067750056,-10.06674296177615
310,0.234202,-10.05136186770428,-9.877775234607462
311,0.234955,-10.002288853284504,-9.85067521171893
312,0.235708,-10.001556420233463,-10.188326848249027
313,0.236461,-10.080659189745937,-10.053559166857404
314,0.237213,-10.21103227283131,-10.028656443121996
315,0.237964,-9.811123826962692,-9.749599450675213
316,0.238716,-10.17441062027924,-10.263035019455252
317,0.23947,-9.962005035477226,-10.036713206683451
318,0.240223,-10.037445639734493,-9.915861753261616
319,0.240976,-9.959807736324102,-10.108491645685511
320,0.24173,-9.718837262531473,-10.065278095674067
321,0.242482,-9.908537422751202,-9.964934767681392
322,0.243235,-10.116548409246967,-10.132661936369878
323,0.243987,-10.111421377889677,-10.265232318608376
324,0.24474,-10.03085374227512,-9.883634699015794
325,0.245493,-10.24106202792401,-9.940032043945983
326,0.246246,-9.97445639734493,-10.155367360952162
327,0.247,-9.932707713435569,-10.409521629663537
328,0.247753,-10.073334859235523,-10.007415884641794
329,0.248505,-10.104097047379263,-10.023529411764706
330,0.249257,-9.821377889677272,-10.30844586861982
331,0.250011,-9.906340123598078,-9.739345387960633
332,0.250763,-9.989105058365759,-9.698329137102313
333,0.251517,-10.063813229571984,-9.77889677271687
334,0.25227,-10.085786221103227,-9.709315632867934
335,0.253023,-9.995696955825132,-10.094575417715724
336,0.253777,-10.186861982146944,-9.97445639734493
337,0.254529,-10.111421377889677,-9.971526665140765
338,0.255282,-9.852140077821012,-10.307713435568779
339,0.256035,-10.055024032959487,-10.116548409246967
340,0.256789,-9.972991531242847,-9.88143739986267
341,0.257542,-9.98471046005951,-9.913664454108492
342,0.2583,-10.055756466010529,-10.170016021972991
343,0.259051,-10.134126802471961,-9.910734721904326
344,0.259806,-9.963469901579309,-10.077729457541771
345,0.26056,-9.948088807507439,-10.22055390249485
346,0.261316,-10.08212405584802,-10.046967269398031
347,0.262069,-10.245456626230258,-10.222018768596932
348,0.262823,-10.18466468299382,-9.693202105745023
349,0.263577,-10.101167315175097,-10.076264591439688
350,0.26433,-10.063813229571984,-9.956878004119936
351,0.265082,-10.214694438086518,-9.795742732890822
352,0.265834,-10.150972762645914,-9.956878004119936
353,0.266587,-10.177340352483405,-10.005951018539712
354,0.267341,-10.148043030441748,-10.104097047379263
355,0.268093,-9.86166170748455,-9.89169146257725
356,0.268845,-10.332616159304187,-10.094575417715724
357,0.269596,-10.008880750743877,-10.271091783016708
358,0.270348,-9.981048294804303,-10.038910505836576
359,0.271101,-10.222751201647974,-10.20517280842298
360,0.271855,-9.981048294804303,-10.0923781185626
361,0.272608,-10.114351110093843,-9.829434653238728
362,0.273362,-9.998626688029297,-10.18539711604486
363,0.274115,-9.981048294804303,-10.271824216067749
364,0.274869,-10.045502403295949,-10.019867246509499
365,0.275621,-10.12314030670634,-9.978850995651179
366,0.276374,-9.993499656672007,-9.90780498970016
367,0.277128,-9.988372625314717,-10.026459143968872
368,0.27788,-9.752529182879378,-9.988372625314717
369,0.278633,-10.22641336690318,-9.96932936598764
370,0.279387,-9.789883268482491,-10.131197070267795
371,0.28014,-10.047699702449073,-9.864591439688716
372,0.280894,-9.972991531242847,-9.816250858319982
373,0.281648,-9.797207598992905,-9.90707255664912
374,0.282402,-10.203707942320897,-10.000823987182422
375,0.283155,-10.327489127946897,-9.967132066834516
376,0.283907,-10.13852140077821,-10.057221332112611
377,0.28466,-10.148043030441748,-9.989105058365759
378,0.285413,-9.96420233463035,-10.044769970244907
379,0.286165,-10.137788967727168,-10.146578164339665
380,0.286918,-10.069672693980316,-9.955413138017853
381,0.287671,-9.96420233463035,-9.885099565117876
382,0.288424,-10.16928358892195,-10.052826733806363
383,0.289178,-10.347997253376057,-9.79427786678874
384,0.289932,-10.149507896543831,-10.00521858548867
385,0.290684,-9.988372625314717,-10.21029983978027
386,0.291436,-10.096040283817807,-9.986907759212635
387,0.29219,-9.956878004119936,-10.01547264820325
388,0.292944,-10.089448386358434,-10.127534905012588
389,0.293696,-10.204440375371938,-10.017669947356374
390,0.29445,-9.954680704966812,-9.859464408331426
391,0.295202,-9.936369878690776,-9.967132066834516
392,0.295955,-10.163424124513618,-10.076264591439688
393,0.296707,-10.18027008468757,-10.099702449073014
394,0.297461,-10.077729457541771,-9.879240100709545
395,0.298215,-10.202243076218814,-9.924650949874113
396,0.298967,-9.947356374456398,-10.378027008468756
397,0.299721,-9.831631952391852,-9.617029068436715
398,0.300473,-10.197848477912565,-10.207370107576104
399,0.301227,-9.968596932936599,-9.999359121080339
400,0.301979,-10.064545662623026,-9.93344014648661
401,0.302732,-10.037445639734493,-9.980315861753262
402,0.303486,-10.049164568551156,-9.945891508354315
403,0.30424,-10.033051041428244,-10.34433508812085
404,0.304993,-10.063813229571984,-10.093110551613641
405,0.305746,-10.187594415197985,-10.312840466926069
406,0.306499,-9.990569924467842,-10.329686427100022
407,0.30725,-10.22128633554589,-10.130464637216754
408,0.308004,-10.060883497367819,-10.455664911879147
409,0.308757,-9.946623941405356,-9.911467154955368
410,0.309509,-10.12826733806363,-10.03598077363241
411,0.310261,-10.2674296177615,-10.21103227283131
412,0.311015,-9.822842755779355,-9.966399633783475
413,0.311767,-10.078461890592813,-9.950286106660563
414,0.31252,-10.121675440604257,-10.054291599908446
415,0.313273,-10.004486152437629,-10.212497138933394
416,0.314026,-10.101167315175097,-9.86678873884184
417,0.314777,-10.014740215152209,-9.913664454108492
418,0.315531,-10.009613183794919,-9.888761730373083
419,0.316284,-10.055756466010529,-9.605310139620052
420,0.317037,-9.805996795605402,-10.114351110093843
421,0.317789,-9.86166170748455,-10.05648889906157
422,0.318543,-10.208102540627145,-9.955413138017853
423,0.319299,-10.165621423666742,-9.932707713435569
424,0.320053,-10.003753719386587,-9.81991302357519
425,0.320807,-9.87118333714809,-10.153170061799038
426,0.32156,-10.050629434653239,-10.291599908445868
427,0.322318,-9.991302357518883,-9.879972533760586
428,0.323072,-10.017669947356374,-10.109224078736553
429,0.323825,-10.131929503318837,-9.976653696498055
430,0.324578,-10.136324101625085,-9.795742732890822
431,0.32533,-10.052826733806363,-10.244724193179216
432,0.326082,-9.978850995651179,-9.934172579537652
433,0.326835,-9.942229343099108,-10.211764705882352
434,0.327589,-10.031586175326161,-10.20004577706569
435,0.328343,-10.18466468299382,-9.554039826047152
436,0.329095,-10.022064545662623,-10.14877546349279
437,0.329848,-9.956145571068895,-9.94369420920119
438,0.330602,-10.23154039826047,-10.052826733806363
439,0.331355,-10.124605172808423,-9.904142824444953
440,0.332107,-10.197848477912565,-9.693202105745023
441,0.332861,-9.940764476997025,-9.911467154955368
442,0.333614,-10.181734950789654,-10.248386358434423
443,0.334366,-10.060883497367819,-9.89681849393454
444,0.335119,-10.012542915999084,-10.160494392309452
445,0.335873,-10.13852140077821,-10.098237582970931
446,0.336625,-10.02572671091783,-9.85580224307622
447,0.337379,-10.10775921263447,-10.18027008468757
448,0.338132,-9.93344014648661,-10.156832227054245
449,0.338886,-10.114351110093843,-10.345799954222933
450,0.33964,-9.90194552529183,-9.95907530327306
451,0.340393,-10.117280842298008,-10.244724193179216
452,0.341147,-9.952483405813688,-10.144380865186541
453,0.3419,-10.008148317692836,-10.013275349050126
454,0.342654,-9.848477912565805,-9.904875257495995
455,0.343406,-9.934172579537652,-10.142183566033417
456,0.344159,-10.178072785534447,-9.857267109178302
457,0.344913,-10.062348363469901,-10.201510643167772
458,0.345667,-9.956878004119936,-10.063080796520943
459,0.34642,-9.964934767681392,-10.156099794003204
460,0.347173,-10.018402380407416,-9.782558937972077
461,0.347927,-9.924650949874113,-10.096040283817807
462,0.348681,-10.167818722819867,-10.132661936369878
463,0.349434,-10.095307850766766,-10.204440375371938
464,0.350188,-10.336278324559395,-9.997894254978256
465,0.350942,-10.120210574502174,-9.930510414282445
466,0.351696,-10.034515907530327,-10.033051041428244
467,0.35245,-10.048432135500114,-10.123872739757381
468,0.353204,-10.167086289768825,-9.937834744792859
469,0.353958,-9.865323872739758,-10.112153810940718
470,0.354712,-10.167818722819867,-9.838956282902267
471,0.355464,-10.028656443121996,-10.055756466010529
472,0.356216,-10.006683451590753,-10.147310597390707
473,0.356968,-10.011078049897002,-10.024261844815747
474,0.35772,-9.949553673609522,-9.995696955825132
475,0.358474,-10.202243076218814,-9.747402151522088
476,0.359227,-10.168551155870908,-10.060883497367819
477,0.359979,-9.967864499885557,-10.075532158388647
478,0.360733,-9.994232089723049,-9.796475165941864
479,0.361487,-10.206637674525062,-10.05648889906157
480,0.36224,-9.920256351567865,-9.849210345616846
481,0.362994,-10.23593499656672,-9.753994048981461
482,0.363747,-10.127534905012588,-10.034515907530327
483,0.364501,-10.208834973678186,-10.104829480430304
484,0.365254,-9.910734721904326,-9.805264362554361
485,0.366006,-10.089448386358434,-10.20077821011673
486,0.366759,-10.182467383840695,-9.939299610894942
487,0.367512,-9.874845502403296,-9.926848249027238
488,0.368268,-10.083588921950103,-9.99496452277409
489,0.36902,-9.816250858319982,-9.906340123598078
490,0.369774,-9.796475165941864,-10.21029983978027
491,0.370528,-9.879240100709545,-9.931242847333486
492,0.37128,-10.309178301670862,-10.202975509269855
493,0.372032,-9.991302357518883,-9.870450904097048
494,0.372785,-10.03598077363241,-10.125337605859464
495,0.373537,-9.903410391393912,-10.176607919432364
496,0.374295,-9.894621194781415,-9.832364385442894
497,0.375047,-9.962737468528267,-9.940764476997025
498,0.375799,-9.890226596475166,-9.987640192263676
499,0.376551,-10.037445639734493,-10.147310597390707
500,0.377306,-9.956145571068895,-10.2461890592813
501,0.37806,-10.170748455024032,-10.187594415197985
502,0.378814,-9.854337376974136,-10.101899748226138
503,0.379568,-10.228610666056305,-10.021332112611582
504,0.38032,-10.353124284733347,-9.868986037994965
505,0.381072,-10.058686198214694,-10.235202563515678
506,0.381825,-10.120943007553215,-10.073334859235523
507,0.382579,-10.1436484321355,-9.625818265049212
508,0.383331,-9.820645456626231,-9.940764476997025
509,0.384083,-10.022796978713664,-10.074799725337606
510,0.384837,-10.000823987182422,-10.011810482948043
511,0.385589,-9.715175097276266,-9.97958342870222
512,0.386341,-10.161959258411535,-10.079926756694896
513,0.387093,-10.137056534676127,-9.975921263447013
514,0.387847,-10.151705195696955,-9.811123826962692
515,0.3886,-10.283543144884412,-10.115083543144884
516,0.389353,-10.043305104142824,-9.975921263447013
517,0.390104,-10.150240329594872,-10.075532158388647
518,0.390857,-10.029388876173037,-9.87631036850538
519,0.391609,-10.041840238040741,-9.833096818493935
520,0.392362,-10.14877546349279,-10.114351110093843
521,0.393115,-10.100434882124055,-10.20004577706569
522,0.393867,-10.137056534676127,-9.753994048981461
523,0.394619,-10.053559166857404,-9.996429388876173
524,0.395372,-10.160494392309452,-10.224216067750056
525,0.396124,-10.199313344014648,-10.060151064316777
526,0.396877,-9.978118562600137,-9.942229343099108
527,0.39763,-10.289402609292743,-9.932707713435569
528,0.398382,-9.970794232089723,-10.079926756694896
529,0.399136,-9.94882124055848,-9.87631036850538
530,0.39989,-9.937102311741818,-10.046967269398031
531,0.400643,-10.118745708400091,-10.095307850766766
532,0.401396,-10.001556420233463,-9.90707255664912
533,0.402149,-9.842618448157474,-10.189059281300068
534,0.402902,-9.83529411764706,-9.988372625314717
535,0.403656,-10.066010528725108,-9.898283360036622
536,0.40441,-10.085053788052186,-9.970794232089723
537,0.405163,-10.048432135500114,-10.142915999084458
538,0.405915,-10.044769970244907,-10.079194323643854
539,0.406668,-10.156099794003204,-9.934905012588693
540,0.40742,-10.117280842298008,-9.91293202105745
541,0.408173,-10.065278095674067,-9.73788052185855
542,0.408925,-10.192721446555275,-10.178072785534447
543,0.409677,-10.014007782101167,-9.770840009155414
544,0.41043,-10.090913252460517,-9.716639963378348
545,0.411183,-10.165621423666742,-10.10775921263447
546,0.411935,-9.915861753261616,-10.050629434653239
547,0.412688,-10.101899748226138,-10.050629434653239
548,0.41344,-10.0411078049897,-10.060151064316777
549,0.414193,-10.040375371938659,-9.99496452277409
550,0.414945,-10.150240329594872,-10.139253833829251
551,0.415697,-9.951018539711605,-9.890226596475166
552,0.416449,-10.072602426184481,-10.064545662623026
553,0.417202,-10.059418631265736,-9.848477912565805
554,0.417955,-9.975921263447013,-10.27768368047608
555,0.418707,-9.8360265506981,-10.247653925383382
556,0.419459,-10.01547264820325,-9.987640192263676
557,0.420212,-9.917326619363699,-9.885831998168918
558,0.420964,-10.08725108720531,-10.105561913481345
559,0.421717,-9.997894254978256,-9.801602197299154
560,0.422469,-9.919523918516823,-9.8147859922179
561,0.423221,-10.260105287251086,-9.921721217669948
562,0.423973,-10.050629434653239,-10.07699702449073
563,0.424725,-10.105561913481345,-10.142915999084458
