Output Factor
Date and time: 2026-04-03_11-31-32
Description: {}
ACR used: 1.1
Rank used: 1
Integration time: 751 us
Number,Time,ch0,ch1
359,0.27108,-9.986175326161593,-9.776699473563745
360,0.271833,-9.919523918516823,-10.129732204165713
361,0.272586,-9.917326619363699,-9.752529182879378
362,0.273339,-9.924650949874113,-10.02572671091783
363,0.274092,-9.936369878690776,-10.065278095674067
364,0.274846,-10.072602426184481,-10.034515907530327
365,0.275599,-10.058686198214694,-10.175875486381322
366,0.276352,-9.898283360036622,-9.890226596475166
367,0.277106,-10.096772716868848,-9.939299610894942
368,0.277858,-9.988372625314717,-9.50130464637217
369,0.27861,-9.757656214236668,-9.786953536278325
370,0.279362,-10.128999771114671,-9.818448157473107
371,0.280116,-10.004486152437629,-10.112153810940718
372,0.280867,-9.906340123598078,-10.11288624399176
373,0.281619,-9.883634699015794,-9.86166170748455
374,0.282372,-9.91293202105745,-10.016937514305333
375,0.283125,-10.045502403295949,-10.065278095674067
376,0.283876,-9.894621194781415,-9.795742732890822
377,0.284629,-10.041840238040741,-9.841886015106432
378,0.285383,-10.049897001602197,-9.893888761730373
379,0.286136,-9.917326619363699,-9.911467154955368
380,0.286889,-9.669031815060656,-9.864591439688716
381,0.287642,-10.101167315175097,-10.137788967727168
382,0.288395,-9.860196841382468,-9.802334630350195
383,0.289148,-10.002288853284504,-9.9898374914168
384,0.289901,-10.252780956740672,-10.040375371938659
385,0.290656,-9.746669718471047,-9.852140077821012
386,0.29141,-9.857999542229344,-10.071137560082398
387,0.292166,-10.206637674525062,-9.859464408331426
388,0.292919,-10.036713206683451,-9.764980544747083
389,0.293672,-9.87191577019913,-9.88143739986267
390,0.294426,-10.011810482948043,-9.905607690547036
391,0.295182,-10.115815976195925,-9.721766994735638
392,0.295936,-9.973723964293889,-9.669764248111697
393,0.296689,-10.071137560082398,-9.590661478599223
394,0.297441,-10.048432135500114,-9.982513160906386
395,0.2982,-10.13852140077821,-9.958342870222019
396,0.298953,-9.729091325246053,-10.068940260929274
397,0.299708,-10.065278095674067,-9.937102311741818
398,0.300461,-10.044769970244907,-9.57381551842527
399,0.301215,-10.026459143968872,-9.951018539711605
400,0.301968,-9.894621194781415,-9.996429388876173
401,0.302721,-10.129732204165713,-9.868253604943924
402,0.303475,-9.981780727855345,-9.507896543831542
403,0.304229,-9.77376974135958,-9.69173723964294
404,0.304983,-9.800869764248112,-9.8660563057908
405,0.305735,-9.973723964293889,-10.079926756694896
406,0.306488,-10.073334859235523,-9.956878004119936
407,0.307241,-10.059418631265736,-9.964934767681392
408,0.307993,-9.946623941405356,-10.157564660105287
409,0.308747,-9.912199588006409,-9.873380636301214
410,0.309499,-10.162691691462577,-9.899015793087663
411,0.310252,-9.975188830395972,-9.930510414282445
412,0.311006,-9.929777981231403,-10.058686198214694
413,0.311759,-9.704921034561686,-9.761318379491875
414,0.312512,-9.88656443121996,-9.831631952391852
415,0.313263,-10.264499885557335,-9.949553673609522
416,0.314015,-9.909269855802243,-9.764248111696041
417,0.314769,-9.692469672693981,-10.153170061799038
418,0.31552,-10.113618677042801,-9.898283360036622
419,0.316273,-10.101899748226138,-9.865323872739758
420,0.317027,-9.9898374914168,-9.863126573586634
421,0.31778,-10.019867246509499,-9.916594186312658
422,0.318534,-10.030121309224079,-9.903410391393912
423,0.319288,-9.80965896086061,-9.723231860837721
424,0.320041,-9.908537422751202,-9.888761730373083
425,0.320793,-10.024994277866789,-10.316502632181276
426,0.321546,-9.937834744792859,-9.998626688029297
427,0.3223,-9.9898374914168,-9.827969787136645
428,0.323052,-9.986175326161593,-9.922453650720989
429,0.323805,-10.053559166857404,-9.908537422751202
430,0.324558,-10.030121309224079,-9.811856260013734
431,0.32531,-10.287205310139619,-10.000823987182422
432,0.326063,-9.842618448157474,-10.013275349050126
433,0.326816,-9.823575188830397,-9.970061799038682
434,0.327568,-10.2161593041886,-9.800869764248112
435,0.328322,-9.855069810025178,-9.834561684596018
436,0.329076,-10.035248340581369,-9.981780727855345
437,0.329829,-9.977386129549096,-9.863859006637675
438,0.330581,-9.936369878690776,-9.447837033646142
439,0.331334,-10.186861982146944,-9.692469672693981
440,0.332087,-9.75838864728771,-9.6609750514992
441,0.332839,-10.009613183794919,-9.482261387045089
442,0.333592,-10.08212405584802,-9.937834744792859
443,0.334345,-9.942229343099108,-9.80965896086061
444,0.335098,-10.019134813458457,-9.85580224307622
445,0.33585,-9.740810254062716,-10.065278095674067
446,0.336604,-9.95394827191577,-9.649988555733579
447,0.337358,-9.628015564202336,-9.742275120164798
448,0.338112,-9.970061799038682,-9.97958342870222
449,0.338864,-9.992767223620966,-9.940764476997025
450,0.339616,-9.951750972762646,-9.662439917601283
451,0.340369,-10.009613183794919,-9.917326619363699
452,0.341123,-9.903410391393912,-10.068940260929274
453,0.341876,-10.069672693980316,-9.828702220187687
454,0.342629,-10.107026779583428,-9.561364156557566
455,0.343381,-9.696131837949189,-9.955413138017853
456,0.344133,-10.011810482948043,-9.733485923552301
457,0.344886,-9.898283360036622,-9.802334630350195
458,0.345638,-9.895353627832456,-10.167818722819867
459,0.346392,-9.991302357518883,-9.940032043945983
460,0.347146,-9.901213092240788,-9.883634699015794
461,0.3479,-9.895353627832456,-9.92831311512932
462,0.348653,-10.048432135500114,-10.046967269398031
463,0.349406,-10.022064545662623,-9.918791485465782
464,0.35016,-9.939299610894942,-9.863859006637675
465,0.350912,-9.855069810025178,-9.942961776150149
466,0.351666,-9.962737468528267,-10.112153810940718
467,0.352419,-10.11801327534905,-9.631677729457543
468,0.353172,-10.02059967956054,-10.026459143968872
469,0.353924,-10.04623483634699,-9.762050812542917
470,0.354678,-9.854337376974136,-9.632410162508585
471,0.355431,-10.208834973678186,-9.790615701533532
472,0.356188,-9.775967040512704,-9.950286106660563
473,0.35694,-9.71737239642939,-9.992767223620966
474,0.357695,-10.10775921263447,-10.032318608377203
475,0.358448,-9.997161821927214,-9.869718471046006
476,0.359206,-9.90194552529183,-10.139986266880292
477,0.35996,-10.109956511787594,-9.834561684596018
478,0.360713,-10.0923781185626,-10.126802471961547
479,0.361466,-10.01547264820325,-9.564293888761732
480,0.362218,-9.88143739986267,-9.572350652323188
481,0.362972,-9.947356374456398,-9.521080338750288
482,0.363726,-9.80453192950332,-9.97445639734493
483,0.364477,-9.970061799038682,-9.8147859922179
484,0.365231,-10.055756466010529,-10.086518654154268
485,0.365984,-10.109224078736553,-9.797940032043947
486,0.366737,-9.981780727855345,-9.62508583199817
487,0.36749,-10.170748455024032,-10.175875486381322
488,0.368244,-9.967132066834516,-9.601647974364845
489,0.368997,-10.098970016021973,-9.74813458457313
490,0.369749,-10.237399862668802,-9.988372625314717
491,0.370502,-9.734950789654384,-9.924650949874113
492,0.371255,-10.191256580453192,-9.94369420920119
493,0.372009,-9.86678873884184,-10.224216067750056
494,0.372762,-10.043305104142824,-9.859464408331426
495,0.373514,-9.80453192950332,-9.971526665140765
496,0.374268,-10.057953765163653,-10.091645685511558
497,0.375022,-10.22128633554589,-9.772304875257497
498,0.375775,-9.770840009155414,-10.203707942320897
499,0.376528,-10.098237582970931,-9.797940032043947
500,0.377281,-10.099702449073014,-9.996429388876173
501,0.378035,-9.975188830395972,-10.042572671091783
502,0.378787,-9.860196841382468,-10.121675440604257
503,0.379539,-10.103364614328221,-9.771572442206455
504,0.380291,-9.814053559166858,-9.801602197299154
505,0.381044,-9.997894254978256,-9.531334401464868
506,0.381797,-10.055024032959487,-9.992767223620966
507,0.382548,-9.784756237125201,-10.03085374227512
508,0.3833,-10.018402380407416,-9.726894026092928
509,0.384052,-9.712977798123141,-9.767910276951248
510,0.384803,-9.920256351567865,-10.041840238040741
511,0.385555,-9.998626688029297,-10.03598077363241
512,0.386308,-9.704188601510644,-9.894621194781415
513,0.38706,-10.03085374227512,-10.043305104142824
514,0.387813,-10.070405127031357,-9.781094071869994
515,0.388567,-10.057221332112611,-9.579674982833602
516,0.38932,-9.996429388876173,-9.772304875257497
517,0.390073,-9.805996795605402,-9.81991302357519
518,0.390826,-9.913664454108492,-10.048432135500114
519,0.391579,-9.951018539711605,-10.014007782101167
520,0.392331,-10.006683451590753,-10.191989013504234
521,0.393084,-9.751064316777295,-9.942961776150149
522,0.393837,-10.008880750743877,-9.697596704051271
523,0.39459,-9.796475165941864,-9.827969787136645
524,0.395343,-9.864591439688716,-9.916594186312658
525,0.396095,-9.793545433737698,-9.966399633783475
526,0.396847,-9.918791485465782,-10.126070038910505
527,0.397601,-9.918791485465782,-10.312108033875028
528,0.398354,-9.985442893110552,-10.163424124513618
529,0.399107,-9.988372625314717,-10.007415884641794
530,0.39986,-10.002288853284504,-9.453696498054473
531,0.400614,-9.958342870222019,-9.916594186312658
532,0.401367,-9.905607690547036,-10.037445639734493
533,0.40212,-9.737148088807508,-9.732021057450218
534,0.402873,-10.044037537193866,-9.746669718471047
535,0.403627,-9.978850995651179,-10.004486152437629
536,0.404378,-10.122407873655298,-9.776699473563745
537,0.405132,-10.027924010070954,-10.229343099107346
538,0.405885,-9.8147859922179,-9.6609750514992
539,0.406639,-9.952483405813688,-9.710780498970017
540,0.407393,-10.126802471961547,-10.0923781185626
541,0.408146,-9.932707713435569,-9.8147859922179
542,0.4089,-10.052826733806363,-9.726894026092928
543,0.409653,-9.931242847333486,-9.97958342870222
544,0.410405,-10.118745708400091,-9.827969787136645
545,0.411157,-9.85580224307622,-9.803799496452278
546,0.41191,-9.838956282902267,-10.090913252460517
547,0.412664,-9.999359121080339,-9.857999542229344
548,0.413418,-9.910002288853285,-9.84554818036164
549,0.414171,-9.899748226138705,-9.811856260013734
550,0.414925,-9.972259098191806,-9.719569695582514
551,0.415678,-9.97958342870222,-10.136324101625085
552,0.416431,-10.045502403295949,-9.56868848706798
553,0.417188,-9.95394827191577,-10.001556420233463
554,0.41794,-10.03085374227512,-9.877775234607462
555,0.418693,-9.742275120164798,-9.801602197299154
556,0.419445,-10.003753719386587,-9.944426642252232
557,0.420203,-9.973723964293889,-9.91805905241474
558,0.420956,-9.915861753261616,-10.044769970244907
559,0.421708,-9.993499656672007,-9.868986037994965
560,0.42246,-10.08212405584802,-9.951750972762646
561,0.423214,-10.107026779583428,-10.019134813458457
562,0.423966,-9.972991531242847,-9.842618448157474
563,0.42472,-10.085786221103227,-9.82504005493248
