Output Factor
Date and time: 2026-04-03_12-05-35
Description: {}
ACR used: 1.1
Rank used: 1
Integration time: 253 us
Number,Time,ch0,ch1
135,0.034407,-11.339711604486151,-11.378530556191347
136,0.034661,-11.347768368047607,-11.256214236667429
137,0.034913,-11.376333257038223,-11.371938658731974
138,0.035164,-11.489860379949643,-11.211535820553902
139,0.035417,-11.429800869764247,-11.21080338750286
140,0.03567,-11.314076447699701,-11.348500801098648
141,0.035923,-11.393911650263217,-11.299427786678873
142,0.036176,-11.419546807049667,-11.341908903639276
143,0.036429,-11.295033188372624,-11.243762874799724
144,0.036683,-11.39024948500801,-11.371206225680933
145,0.036936,-11.259876401922636,-11.132433051041428
146,0.037193,-11.368276493476767,-11.209338521400777
147,0.037447,-11.412222476539252,-11.258411535820553
148,0.037701,-11.386587319752802,-11.35948729686427
149,0.037954,-11.397573815518424,-11.281849393453879
150,0.038208,-11.339711604486151,-11.213733119707026
151,0.038461,-11.280384527351796,-11.22618448157473
152,0.038712,-11.320668345159074,-11.207141222247653
153,0.038966,-11.329457541771571,-11.317738612954908
154,0.039224,-11.28770885786221,-11.368276493476767
155,0.039477,-11.339711604486151,-11.248889906157014
156,0.039732,-11.336781872281986,-11.421744106202791
157,0.039985,-11.382925154497595,-11.202014190890363
158,0.040244,-11.464957656214235,-11.319203479056991
159,0.040496,-11.30308995193408,-11.389517051956968
160,0.040749,-11.465690089265276,-11.207873655298695
161,0.041002,-11.33385214007782,-11.284046692607003
162,0.041255,-11.341908903639276,-11.218127718013275
163,0.041509,-11.41075761043717,-11.360219729915311
164,0.041762,-11.245960173952849,-11.337514305333027
165,0.042015,-11.401235980773631,-11.412954909590294
166,0.042268,-11.430533302815288,-11.217395284962233
167,0.042521,-11.418081940947584,-11.322133211261157
168,0.042775,-11.390981918059051,-11.17491416800183
169,0.043027,-11.413687342641335,-11.245960173952849
170,0.04328,-11.459830624856945,-11.399771114671548
171,0.043531,-11.373403524834057,-11.275257495994506
172,0.043784,-11.434927901121537,-11.41588464179446
173,0.044036,-11.433463035019454,-11.383657587548637
174,0.044288,-11.423208972304874,-11.221789883268482
175,0.044542,-11.412954909590294,-11.37999542229343
176,0.044796,-11.352162966353855,-11.295765621423666
177,0.045048,-11.336781872281986,-11.451041428244448
178,0.045301,-11.331654840924696,-11.254016937514304
179,0.045554,-11.377798123140305,-11.317738612954908
180,0.045807,-11.278919661249713,-11.275257495994506
181,0.04606,-11.370473792629891,-11.306019684138246
182,0.046313,-11.47814145113298,-11.418814373998625
183,0.046565,-11.296498054474707,-11.3953765163653
184,0.046819,-11.442984664682992,-11.271595330739299
185,0.047072,-11.292103456168459,-11.317738612954908
186,0.047325,-11.184435797665369,-11.336049439230944
187,0.047578,-11.412222476539252,-11.440787365529868
188,0.047831,-11.397573815518424,-11.38512245365072
189,0.048084,-11.355825131609063,-11.169054703593499
190,0.048337,-11.409292744335087,-11.269398031586174
191,0.04859,-11.453238727397572,-11.327260242618447
192,0.048842,-11.300892652780956,-11.444449530785075
193,0.049096,-11.497184710460058,-11.244495307850766
194,0.049348,-11.463492790112152,-11.273060196841381
195,0.049602,-11.382925154497595,-11.32872510872053
196,0.049854,-11.407827878233004,-11.349965667200731
197,0.050107,-11.182970931563286,-11.229846646829937
198,0.050359,-11.338246738384068,-11.3441062027924
199,0.050613,-11.486930647745478,-11.412222476539252
200,0.050866,-11.468619821469442,-11.245227740901807
201,0.051119,-11.307484550240329,-11.327260242618447
202,0.051372,-11.412222476539252,-11.114122224765392
203,0.051626,-11.306752117189287,-11.233508812085145
204,0.051879,-11.45763332570382,-11.291371023117417
205,0.052132,-11.48839551384756,-11.387319752803844
206,0.052385,-11.495719844357975,-11.374135957885098
207,0.052638,-11.412222476539252,-11.186633096818493
208,0.052892,-11.45763332570382,-11.322865644312198
209,0.053145,-11.264271000228884,-11.505241474021517
210,0.053399,-11.404165712977797,-11.295033188372624
211,0.053652,-11.345571068894483,-11.428336003662164
212,0.053905,-11.505973907072558,-11.15953307392996
213,0.054159,-11.375600823987181,-11.341908903639276
214,0.054411,-11.319203479056991,-11.240833142595559
215,0.054663,-11.505241474021517,-11.360952162966353
216,0.054917,-11.445914396887158,-11.528679331654843
217,0.055171,-11.429068436713205,-11.307484550240329
218,0.055424,-11.283314259555961,-11.440787365529868
219,0.055677,-11.451041428244448,-11.327992675669488
220,0.05593,-11.445914396887158,-11.340444037537193
221,0.056182,-11.278919661249713,-11.440054932478827
222,0.056436,-11.228381780727855,-11.224719615472647
223,0.056689,-11.454703593499655,-11.244495307850766
224,0.056941,-11.47228198672465,-11.341908903639276
225,0.057195,-11.360952162966353,-11.358754863813228
226,0.057446,-11.357289997711145,-11.299427786678873
227,0.0577,-11.374135957885098,-11.264271000228884
228,0.057952,-11.376333257038223,-11.371206225680933
229,0.058206,-11.275989929045547,-11.208606088349736
230,0.05846,-11.30308995193408,-11.500846875715268
231,0.058714,-11.39024948500801,-11.39024948500801
232,0.058966,-11.404165712977797,-11.346303501945524
233,0.059224,-11.289906157015334,-11.0877546349279
234,0.059476,-11.344838635843441,-11.13389791714351
235,0.059729,-11.3953765163653,-11.188830395971618
236,0.059983,-11.243762874799724,-11.393179217212175
237,0.060242,-11.267933165484092,-11.078965438315404
238,0.060494,-11.427603570611122,-11.300160219729914
239,0.060748,-11.330189974822613,-11.203479056992446
240,0.061,-11.382925154497595,-11.199816891737239
241,0.061253,-11.30308995193408,-11.206408789196612
242,0.061507,-11.301625085831997,-11.290638590066376
243,0.06176,-11.13829251544976,-11.320668345159074
244,0.062012,-11.40050354772259,-11.429068436713205
245,0.062265,-11.381460288395512,-11.308949416342411
246,0.062518,-11.251087205310139,-11.15953307392996
247,0.06277,-11.31847104600595,-11.327992675669488
248,0.063022,-11.32872510872053,-11.533806363012133
249,0.063275,-11.33385214007782,-11.248889906157014
250,0.063528,-11.370473792629891,-11.473746852826732
251,0.063781,-11.440054932478827,-11.243762874799724
252,0.064034,-11.47301441977569,-11.1902952620737
253,0.064287,-11.406363012130921,-11.307484550240329
254,0.06454,-11.481803616388188,-11.334584573128861
255,0.064793,-11.382192721446554,-11.203479056992446
256,0.065046,-11.420279240100708,-11.256214236667429
257,0.065299,-11.388052185854885,-11.35948729686427
258,0.065553,-11.342641336690317,-11.230579079880979
259,0.065806,-11.279652094300754,-11.240100709544517
260,0.06606,-11.288441290913251,-11.193224994277866
261,0.066313,-11.391714351110092,-11.223254749370565
262,0.066567,-11.358022430762187,-11.404165712977797
263,0.066818,-11.523552300297553,-11.358754863813228
264,0.06707,-11.453971160448614,-11.309681849393453
265,0.067322,-11.414419775692377,-11.322865644312198
266,0.067575,-11.397573815518424,-11.221789883268482
267,0.067829,-11.317738612954908,-11.265735866330967
268,0.068083,-11.382192721446554,-11.46715495536736
269,0.068336,-11.352162966353855,-11.299427786678873
270,0.06859,-11.351430533302814,-11.255481803616387
271,0.068842,-11.372671091783015,-11.43712520027466
272,0.069095,-11.275989929045547,-11.327992675669488
273,0.069348,-11.349965667200731,-11.434195468070495
274,0.069601,-11.519157701991304,-11.317738612954908
275,0.069854,-11.360219729915311,-11.065049210345617
276,0.070106,-11.358022430762187,-11.495719844357975
277,0.070359,-11.366079194323643,-11.232043945983062
278,0.070612,-11.233508812085145,-11.271595330739299
279,0.070865,-11.402700846875714,-11.327260242618447
280,0.071118,-11.370473792629891,-11.384390020599678
281,0.071371,-11.363881895170518,-11.202014190890363
282,0.071624,-11.42687113756008,-11.425406271457998
283,0.071878,-11.270130464637216,-11.415152208743418
284,0.072131,-11.330189974822613,-11.330922407873654
285,0.072385,-11.40050354772259,-11.285511558709086
286,0.072638,-11.450308995193407,-11.311146715495536
287,0.072891,-11.407095445181962,-11.184435797665369
288,0.073143,-11.383657587548637,-11.298695353627831
289,0.073395,-11.360952162966353,-11.202014190890363
290,0.073649,-11.306752117189287,-11.413687342641335
291,0.073902,-11.377798123140305,-11.341176470588234
292,0.074156,-11.293568322270541,-11.225452048523689
293,0.074409,-11.269398031586174,-11.322865644312198
294,0.074662,-11.308949416342411,-11.388784618905927
295,0.074915,-11.366811627374684,-11.322133211261157
296,0.075167,-11.22105745021744,-11.237903410391393
297,0.075419,-11.379262989242388,-11.240100709544517
298,0.075673,-11.221789883268482,-11.25694666971847
299,0.075927,-11.464957656214235,-11.202746623941405
300,0.076179,-11.412222476539252,-11.189562829022659
301,0.076431,-11.32872510872053,-11.374135957885098
302,0.076684,-11.308949416342411,-11.37486839093614
303,0.076938,-11.339711604486151,-11.247425040054932
304,0.077194,-11.34923323414969,-11.251087205310139
305,0.077446,-11.451041428244448,-11.339711604486151
306,0.077701,-11.46202792401007,-11.299427786678873
307,0.077954,-11.325062943465323,-11.229846646829937
308,0.078205,-11.416617074845501,-11.297230487525749
309,0.078459,-11.513298237582973,-11.207141222247653
310,0.078712,-11.390981918059051,-11.296498054474707
311,0.078965,-11.392446784161134,-11.356557564660104
312,0.079223,-11.449576562142365,-11.155138475623712
313,0.079476,-11.194689860379949,-11.263538567177843
314,0.07973,-11.448111696040282,-11.369008926527808
315,0.079984,-11.465690089265276,-11.326527809567406
316,0.080241,-11.429068436713205,-11.202746623941405
317,0.080495,-11.393911650263217,-11.269398031586174
318,0.080748,-11.32359807736324,-11.145616845960173
319,0.081,-11.275989929045547,-11.266468299382009
320,0.081253,-11.499382009613182,-11.26207370107576
321,0.081506,-11.336781872281986,-11.100938429846646
322,0.08176,-11.44151979858091,-11.319935912108033
323,0.082012,-11.382192721446554,-11.417349507896542
324,0.082263,-11.43639276722362,-11.177111467154955
325,0.082517,-11.51183337148089,-11.203479056992446
326,0.08277,-11.350698100251773,-11.342641336690317
327,0.083023,-11.448844129091324,-11.275257495994506
328,0.083277,-11.353627832455938,-11.295765621423666
329,0.08353,-11.393911650263217,-11.32359807736324
330,0.083782,-11.314076447699701,-11.263538567177843
331,0.084034,-11.366079194323643,-11.410025177386128
332,0.084288,-11.517692835889221,-11.256214236667429
333,0.084541,-11.450308995193407,-11.334584573128861
334,0.084795,-11.329457541771571,-11.31847104600595
335,0.085048,-11.371206225680933,-11.308949416342411
336,0.0853,-11.41588464179446,-11.179308766308079
337,0.085552,-11.4678873884184,-11.43712520027466
338,0.085806,-11.44737926298924,-11.486198214694436
339,0.086059,-11.475211718928815,-11.494987411306933
340,0.086312,-11.388052185854885,-11.440787365529868
341,0.086566,-11.311146715495536,-11.198352025635156
342,0.086819,-11.418081940947584,-11.302357518883039
343,0.087071,-11.492057679102768,-11.348500801098648
344,0.087325,-11.449576562142365,-11.314076447699701
345,0.087579,-11.258411535820553,-11.27232776379034
346,0.087833,-11.335317006179903,-11.307484550240329
347,0.088085,-11.330189974822613,-11.371206225680933
348,0.088337,-11.31334401464866,-11.422476539253832
349,0.088589,-11.232043945983062,-11.399038681620507
350,0.088841,-11.294300755321583,-11.324330510414281
351,0.089094,-11.459098191805904,-11.2415655756466
352,0.089348,-11.32359807736324,-11.514763103685056
353,0.089601,-11.321400778210116,-11.383657587548637
354,0.089855,-11.350698100251773,-11.281116960402837
355,0.090109,-11.310414282444494,-11.303822384985121
356,0.090363,-11.349965667200731,-11.278919661249713
357,0.090616,-11.398306248569465,-11.43199816891737
358,0.09087,-11.29796292057679,-11.240833142595559
359,0.091122,-11.238635843442434,-11.288441290913251
360,0.091374,-11.311146715495536,-11.374135957885098
361,0.091626,-11.44151979858091,-11.47228198672465
362,0.09188,-11.267933165484092,-11.192492561226825
363,0.092133,-11.39024948500801,-11.201281757839322
364,0.092387,-11.300892652780956,-11.301625085831997
365,0.092641,-11.36974135957885,-11.314076447699701
366,0.092894,-11.416617074845501,-11.295033188372624
367,0.093147,-11.229846646829937,-11.396841382467382
368,0.093399,-11.255481803616387,-11.485465781643395
369,0.093652,-11.479606317235064,-11.325062943465323
370,0.093903,-11.307484550240329,-11.226916914625772
371,0.094156,-11.341176470588234,-11.298695353627831
372,0.094408,-11.351430533302814,-11.218860151064316
373,0.094662,-11.474479285877774,-11.444449530785075
374,0.094913,-11.393911650263217,-11.151476310368505
375,0.095165,-11.481071183337146,-11.349965667200731
376,0.095417,-11.523552300297553,-11.187365529869535
377,0.095671,-11.475211718928815,-11.336049439230944
378,0.095924,-11.366811627374684,-11.268665598535133
379,0.096177,-11.410025177386128,-11.387319752803844
380,0.09643,-11.176379034103913,-11.243030441748683
381,0.096684,-11.319935912108033,-11.30308995193408
382,0.096936,-11.411490043488211,-11.335317006179903
383,0.097193,-11.295765621423666,-11.369008926527808
384,0.097446,-11.41588464179446,-11.15953307392996
385,0.0977,-11.346303501945524,-11.300892652780956
386,0.097952,-11.399771114671548,-11.248889906157014
387,0.098206,-11.325795376516364,-11.40563057907988
388,0.098458,-11.299427786678873,-11.312611581597618
389,0.098712,-11.27745479514763,-11.202014190890363
390,0.098966,-11.321400778210116,-11.270862897688257
391,0.099224,-11.358754863813228,-11.188830395971618
392,0.099477,-11.402700846875714,-11.306752117189287
393,0.099729,-11.410025177386128,-11.135362783245593
394,0.099982,-11.386587319752802,-11.284779125658044
395,0.10024,-11.32359807736324,-11.281849393453879
396,0.100493,-11.404898146028838,-11.222522316319523
397,0.100746,-11.330189974822613,-11.283314259555961
398,0.100999,-11.397573815518424,-11.196154726482032
399,0.101252,-11.32872510872053,-11.226916914625772
400,0.101504,-11.40563057907988,-11.283314259555961
401,0.101756,-11.41075761043717,-11.244495307850766
402,0.102008,-11.271595330739299,-11.46276035706111
403,0.102261,-11.371206225680933,-11.451041428244448
404,0.102514,-11.377065690089264,-11.222522316319523
405,0.102767,-11.396841382467382,-11.247425040054932
406,0.103019,-11.407827878233004,-11.275257495994506
407,0.103272,-11.273060196841381,-11.384390020599678
408,0.103523,-11.32359807736324,-11.40050354772259
409,0.103774,-11.459830624856945,-11.341908903639276
410,0.104028,-11.396841382467382,-11.383657587548637
411,0.104281,-11.47740901808194,-11.288441290913251
412,0.104534,-11.386587319752802,-11.285511558709086
413,0.104786,-11.442984664682992,-11.150011444266422
414,0.105039,-11.35948729686427,-11.380727855344471
415,0.105291,-11.393911650263217,-11.31847104600595
416,0.105544,-11.38512245365072,-11.247425040054932
417,0.105797,-11.418081940947584,-11.269398031586174
418,0.106049,-11.377065690089264,-11.167589837491416
419,0.106303,-11.341908903639276,-11.273792629892423
420,0.106557,-11.31847104600595,-11.414419775692377
421,0.10681,-11.440054932478827,-11.174181734950789
422,0.107064,-11.34923323414969,-11.249622339208056
423,0.107317,-11.357289997711145,-11.229846646829937
424,0.10757,-11.262806134126802,-11.332387273975737
425,0.107823,-11.378530556191347,-11.086289768825818
426,0.108077,-11.334584573128861,-11.220325017166399
427,0.10833,-11.274525062943464,-11.144884412909132
428,0.108583,-11.261341268024719,-11.31334401464866
429,0.108835,-11.448844129091324,-11.268665598535133
430,0.109089,-11.294300755321583,-11.222522316319523
431,0.109342,-11.37999542229343,-11.3953765163653
432,0.109594,-11.47228198672465,-11.237903410391393
433,0.109846,-11.444449530785075,-11.358754863813228
434,0.110099,-11.374135957885098,-11.3441062027924
435,0.110352,-11.43639276722362,-11.275257495994506
436,0.110605,-11.366079194323643,-11.227649347676813
437,0.110857,-11.369008926527808,-11.23131151293202
438,0.111111,-11.434927901121537,-11.322865644312198
439,0.111364,-11.480338750286105,-11.536003662165257
440,0.111617,-11.302357518883039,-11.322133211261157
441,0.11187,-11.454703593499655,-11.306752117189287
442,0.112123,-11.360219729915311,-11.270862897688257
443,0.112375,-11.317738612954908,-11.428336003662164
444,0.112628,-11.346303501945524,-11.126573586633096
445,0.11288,-11.40050354772259,-11.315541313801784
446,0.113132,-11.352895399404897,-11.346303501945524
447,0.113385,-11.3441062027924,-11.344838635843441
448,0.113637,-11.417349507896542,-11.404898146028838
449,0.11389,-11.314076447699701,-11.215197985809109
450,0.114142,-11.240100709544517,-11.340444037537193
451,0.114394,-11.407827878233004,-11.52208743419547
452,0.114648,-11.383657587548637,-11.360952162966353
453,0.1149,-11.32872510872053,-11.213000686655985
454,0.115153,-11.424673838406957,-11.324330510414281
455,0.115406,-11.321400778210116,-11.362417029068435
456,0.115659,-11.484733348592354,-11.188097962920576
457,0.115912,-11.373403524834057,-11.348500801098648
458,0.116165,-11.325795376516364,-11.371938658731974
459,0.116418,-11.337514305333027,-11.265735866330967
460,0.11667,-11.326527809567406,-11.134630350194552
461,0.116922,-11.346303501945524,-11.247425040054932
462,0.117176,-11.317006179903867,-11.530144197756925
463,0.117428,-11.4466468299382,-11.4466468299382
464,0.11768,-11.453971160448614,-11.35948729686427
465,0.117933,-11.45250629434653,-11.336049439230944
466,0.118185,-11.408560311284045,-11.46715495536736
467,0.118439,-11.347768368047607,-11.442984664682992
468,0.118693,-11.373403524834057,-11.377065690089264
469,0.118947,-11.346303501945524,-11.248889906157014
470,0.119205,-11.445914396887158,-11.185900663767452
471,0.119458,-11.376333257038223,-11.297230487525749
472,0.119709,-11.399771114671548,-11.373403524834057
473,0.119963,-11.38512245365072,-11.141954680704966
474,0.120221,-11.440054932478827,-11.25694666971847
475,0.120474,-11.533073929961091,-11.35436026550698
476,0.120726,-11.335317006179903,-11.370473792629891
477,0.120978,-11.379262989242388,-11.252552071412222
478,0.121235,-11.257679102769512,-11.332387273975737
479,0.121487,-11.314076447699701,-11.234973678187227
480,0.12174,-11.289906157015334,-11.207873655298695
481,0.121994,-11.343373769741358,-11.31334401464866
482,0.122246,-11.387319752803844,-11.311146715495536
483,0.122499,-11.398306248569465,-11.173449301899748
484,0.122752,-11.23643854428931,-11.366079194323643
485,0.123005,-11.409292744335087,-11.371938658731974
486,0.123258,-11.360219729915311,-11.273060196841381
487,0.123512,-11.295765621423666,-11.264271000228884
488,0.123765,-11.265735866330967,-11.366811627374684
489,0.124017,-11.512565804531931,-11.366811627374684
490,0.124271,-11.36461432822156,-11.301625085831997
491,0.124525,-11.484733348592354,-11.14415197985809
492,0.124777,-11.440054932478827,-11.219592584115357
493,0.125029,-11.403433279926755,-11.44225223163195
494,0.125283,-11.408560311284045,-11.100938429846646
495,0.125536,-11.445181963836117,-11.279652094300754
496,0.12579,-11.443717097734034,-11.273060196841381
497,0.126043,-11.489860379949643,-11.207873655298695
498,0.126295,-11.411490043488211,-11.199084458686198
499,0.126548,-11.360952162966353,-11.388052185854885
500,0.126799,-11.264271000228884,-11.264271000228884
501,0.127051,-11.322865644312198,-11.342641336690317
502,0.127303,-11.409292744335087,-11.311146715495536
503,0.127556,-11.335317006179903,-11.363149462119477
504,0.127807,-11.250354772259097,-11.312611581597618
505,0.128059,-11.368276493476767,-11.55284962233921
506,0.128312,-11.266468299382009,-11.232043945983062
507,0.128566,-11.489860379949643,-11.399038681620507
508,0.128818,-11.3953765163653,-11.317738612954908
509,0.129071,-11.343373769741358,-11.393911650263217
510,0.129325,-11.36974135957885,-11.368276493476767
511,0.129579,-11.212268253604943,-11.290638590066376
512,0.129831,-11.394644083314258,-11.284046692607003
513,0.130085,-11.220325017166399,-11.360952162966353
514,0.130337,-11.372671091783015,-11.368276493476767
515,0.130588,-11.377065690089264,-11.389517051956968
516,0.13084,-11.373403524834057,-11.225452048523689
517,0.131094,-11.44737926298924,-11.311879148546577
518,0.131348,-11.370473792629891,-11.309681849393453
519,0.131601,-11.43126573586633,-11.319935912108033
520,0.131855,-11.293568322270541,-11.311879148546577
521,0.132107,-11.267933165484092,-11.322865644312198
522,0.13236,-11.366811627374684,-11.293568322270541
523,0.132614,-11.429068436713205,-11.253284504463263
524,0.132866,-11.331654840924696,-11.362417029068435
525,0.133118,-11.434195468070495,-11.336049439230944
526,0.133372,-11.385854886701761,-11.443717097734034
527,0.133626,-11.421744106202791,-11.540398260471505
528,0.133879,-11.471549553673608,-11.309681849393453
529,0.134132,-11.439322499427785,-11.344838635843441
530,0.134384,-11.388052185854885,-11.360952162966353
531,0.134637,-11.29796292057679,-11.404165712977797
532,0.134891,-11.29796292057679,-11.391714351110092
533,0.135144,-11.347035934996565,-11.182238498512245
534,0.135397,-11.393911650263217,-11.15440604257267
535,0.135651,-11.251087205310139,-11.275989929045547
536,0.135905,-11.207873655298695,-11.444449530785075
537,0.136157,-11.361684596017394,-11.269398031586174
538,0.13641,-11.474479285877774,-11.295033188372624
539,0.136664,-11.334584573128861,-11.296498054474707
540,0.136916,-11.281116960402837,-11.280384527351796
541,0.137169,-11.289906157015334,-11.375600823987181
542,0.137422,-11.381460288395512,-11.459098191805904
543,0.137675,-11.275989929045547,-11.396108949416341
544,0.137927,-11.258411535820553,-11.256214236667429
545,0.138181,-11.535271229114215,-11.348500801098648
546,0.138434,-11.341176470588234,-11.296498054474707
547,0.138687,-11.27232776379034,-11.376333257038223
548,0.138939,-11.388784618905927,-11.151476310368505
549,0.139195,-11.402700846875714,-11.415152208743418
550,0.139449,-11.310414282444494,-11.49352254520485
551,0.139701,-11.383657587548637,-11.409292744335087
552,0.139955,-11.365346761272601,-11.391714351110092
553,0.140208,-11.240100709544517,-11.254749370565346
554,0.14046,-11.337514305333027,-11.429068436713205
555,0.140711,-11.315541313801784,-11.317006179903867
556,0.140965,-11.343373769741358,-11.404165712977797
557,0.141224,-11.528679331654843,-11.392446784161134
558,0.141475,-11.15440604257267,-11.295033188372624
559,0.141728,-11.47814145113298,-11.317738612954908
560,0.141981,-11.358754863813228,-11.191760128175783
561,0.142239,-11.4466468299382,-11.387319752803844
562,0.142492,-11.338246738384068,-11.305287251087204
563,0.142747,-11.289173723964293,-11.399038681620507
