Output Factor
Date and time: 2026-04-03_12-03-42
Description: {}
ACR used: 1.1
Rank used: 1
Integration time: 254 us
Number,Time,ch0,ch1
154,0.039235,-11.368276493476767,-11.332387273975737
155,0.039489,-11.306752117189287,-11.295765621423666
156,0.039741,-11.322865644312198,-11.29796292057679
157,0.039994,-11.336049439230944,-11.33385214007782
158,0.040246,-11.408560311284045,-11.172716868848706
159,0.0405,-11.294300755321583,-11.307484550240329
160,0.040751,-11.476676585030898,-11.22105745021744
161,0.041003,-11.266468299382009,-11.296498054474707
162,0.041257,-11.387319752803844,-11.48253604943923
163,0.04151,-11.208606088349736,-11.40050354772259
164,0.041761,-11.435660334172578,-11.176379034103913
165,0.042014,-11.40050354772259,-11.243762874799724
166,0.042268,-11.331654840924696,-11.122178988326848
167,0.042521,-11.299427786678873,-11.355825131609063
168,0.042773,-11.334584573128861,-11.367544060425725
169,0.043026,-11.382925154497595,-11.494254978255892
170,0.043279,-11.398306248569465,-11.336049439230944
171,0.043533,-11.50157930876631,-11.465690089265276
172,0.043785,-11.28770885786221,-11.125841153582055
173,0.044037,-11.30821698329137,-11.322865644312198
174,0.04429,-11.344838635843441,-11.35436026550698
175,0.044544,-11.410025177386128,-11.44737926298924
176,0.044797,-11.278187228198671,-11.279652094300754
177,0.045049,-11.284779125658044,-11.292103456168459
178,0.045302,-11.418081940947584,-11.30308995193408
179,0.045554,-11.502311741817351,-11.26720073243305
180,0.045808,-11.370473792629891,-11.283314259555961
181,0.046061,-11.176379034103913,-11.397573815518424
182,0.046312,-11.368276493476767,-11.342641336690317
183,0.046566,-11.38512245365072,-11.351430533302814
184,0.04682,-11.39024948500801,-11.2415655756466
185,0.047072,-11.386587319752802,-11.219592584115357
186,0.047325,-11.484000915541312,-11.381460288395512
187,0.047578,-11.424673838406957,-11.311879148546577
188,0.04783,-11.445914396887158,-11.114854657816434
189,0.048087,-11.4466468299382,-11.229846646829937
190,0.04834,-11.45690089265278,-11.180773632410162
191,0.048592,-11.427603570611122,-11.489860379949643
192,0.048843,-11.410025177386128,-11.213733119707026
193,0.049097,-11.278187228198671,-11.486930647745478
194,0.04935,-11.308949416342411,-11.305287251087204
195,0.049602,-11.32872510872053,-11.280384527351796
196,0.049856,-11.369008926527808,-11.275989929045547
197,0.050115,-11.281116960402837,-11.315541313801784
198,0.050367,-11.351430533302814,-11.350698100251773
199,0.050619,-11.393179217212175,-11.407095445181962
200,0.050873,-11.366811627374684,-11.363881895170518
201,0.051131,-11.423941405355915,-11.300892652780956
202,0.051382,-11.388052185854885,-11.249622339208056
203,0.051639,-11.401235980773631,-11.344838635843441
204,0.051892,-11.370473792629891,-11.358022430762187
205,0.052145,-11.445181963836117,-11.440054932478827
206,0.052398,-11.192492561226825,-11.341908903639276
207,0.052651,-11.218860151064316,-11.299427786678873
208,0.052904,-11.367544060425725,-11.171984435797665
209,0.053158,-11.324330510414281,-11.298695353627831
210,0.053411,-11.320668345159074,-11.255481803616387
211,0.053663,-11.381460288395512,-11.171252002746623
212,0.053917,-11.285511558709086,-11.312611581597618
213,0.05417,-11.324330510414281,-11.325795376516364
214,0.054422,-11.257679102769512,-11.378530556191347
215,0.054676,-11.254016937514304,-11.23643854428931
216,0.054929,-11.361684596017394,-11.258411535820553
217,0.055183,-11.294300755321583,-11.512565804531931
218,0.055437,-11.484733348592354,-11.177111467154955
219,0.055691,-11.508903639276724,-11.166857404440375
220,0.055944,-11.317006179903867,-11.216662851911192
221,0.056198,-11.358022430762187,-11.188097962920576
222,0.05645,-11.269398031586174,-11.378530556191347
223,0.056703,-11.358022430762187,-11.217395284962233
224,0.056956,-11.388052185854885,-11.341176470588234
225,0.057208,-11.413687342641335,-11.306752117189287
226,0.05746,-11.412222476539252,-11.155870908674753
227,0.057713,-11.238635843442434,-11.23643854428931
228,0.057967,-11.394644083314258,-11.329457541771571
229,0.05822,-11.418814373998625,-11.269398031586174
230,0.058474,-11.394644083314258,-11.13389791714351
231,0.058726,-11.403433279926755,-11.305287251087204
232,0.05898,-11.289173723964293,-11.293568322270541
233,0.059233,-11.35436026550698,-11.326527809567406
234,0.059486,-11.348500801098648,-11.409292744335087
235,0.05974,-11.475944151979856,-11.370473792629891
236,0.059993,-11.44225223163195,-11.31847104600595
237,0.060246,-11.355092698558021,-11.363881895170518
238,0.060498,-11.46202792401007,-11.254749370565346
239,0.060752,-11.267933165484092,-11.196154726482032
240,0.061006,-11.273792629892423,-11.254749370565346
241,0.061259,-11.343373769741358,-11.394644083314258
242,0.061511,-11.380727855344471,-11.290638590066376
243,0.061764,-11.382192721446554,-11.376333257038223
244,0.062018,-11.33385214007782,-11.314076447699701
245,0.062271,-11.418814373998625,-11.296498054474707
246,0.062524,-11.367544060425725,-11.450308995193407
247,0.062778,-11.42613870450904,-11.21593041886015
248,0.06303,-11.337514305333027,-11.40563057907988
249,0.063283,-11.412222476539252,-11.285511558709086
250,0.063534,-11.445181963836117,-11.416617074845501
251,0.063787,-11.377798123140305,-11.294300755321583
252,0.064039,-11.320668345159074,-11.233508812085145
253,0.064291,-11.240833142595559,-11.437857633325702
254,0.064543,-11.309681849393453,-11.325062943465323
255,0.064797,-11.382925154497595,-11.204943923094529
256,0.065048,-11.347035934996565,-11.421744106202791
257,0.0653,-11.314808880750743,-11.111924925612268
258,0.065553,-11.464957656214235,-11.310414282444494
259,0.065806,-11.398306248569465,-11.285511558709086
260,0.066059,-11.419546807049667,-11.158068207827878
261,0.06631,-11.308949416342411,-11.225452048523689
262,0.066562,-11.397573815518424,-11.304554818036163
263,0.066814,-11.408560311284045,-11.270130464637216
264,0.067067,-11.296498054474707,-11.299427786678873
265,0.06732,-11.453971160448614,-11.155870908674753
266,0.067573,-11.44225223163195,-11.352162966353855
267,0.067826,-11.43126573586633,-11.296498054474707
268,0.068078,-11.459830624856945,-11.350698100251773
269,0.06833,-11.319203479056991,-11.383657587548637
270,0.068583,-11.264271000228884,-11.314808880750743
271,0.068835,-11.48766308079652,-11.485465781643395
272,0.069087,-11.339711604486151,-11.235706111238269
273,0.06934,-11.307484550240329,-11.144884412909132
274,0.069594,-11.47814145113298,-11.329457541771571
275,0.069847,-11.471549553673608,-11.396841382467382
276,0.070098,-11.481803616388188,-11.166124971389333
277,0.07035,-11.23131151293202,-11.292103456168459
278,0.070602,-11.279652094300754,-11.392446784161134
279,0.070855,-11.298695353627831,-11.363881895170518
280,0.071112,-11.363881895170518,-11.30821698329137
281,0.071364,-11.334584573128861,-11.337514305333027
282,0.071617,-11.47814145113298,-11.273060196841381
283,0.071871,-11.497184710460058,-11.47301441977569
284,0.07213,-11.388052185854885,-11.193224994277866
285,0.072384,-11.291371023117417,-11.429800869764247
286,0.072639,-11.239368276493476,-11.522819867246511
287,0.072891,-11.403433279926755,-11.333119707026778
288,0.073144,-11.41075761043717,-11.40563057907988
289,0.073397,-11.44151979858091,-11.38512245365072
290,0.07365,-11.309681849393453,-11.281849393453879
291,0.073903,-11.396841382467382,-11.240100709544517
292,0.074155,-11.456168459601738,-11.372671091783015
293,0.074409,-11.4466468299382,-11.235706111238269
294,0.074662,-11.413687342641335,-11.303822384985121
295,0.074915,-11.391714351110092,-11.418814373998625
296,0.075168,-11.35436026550698,-11.237903410391393
297,0.075422,-11.368276493476767,-11.407827878233004
298,0.075676,-11.326527809567406,-11.162462806134126
299,0.075929,-11.442984664682992,-11.296498054474707
300,0.076182,-11.374135957885098,-11.31334401464866
301,0.076434,-11.471549553673608,-11.401235980773631
302,0.076687,-11.327260242618447,-11.367544060425725
303,0.076941,-11.470817120622566,-11.374135957885098
304,0.077192,-11.47814145113298,-11.299427786678873
305,0.077445,-11.336781872281986,-11.248889906157014
306,0.077698,-11.341908903639276,-11.412222476539252
307,0.077952,-11.495719844357975,-11.358022430762187
308,0.078205,-11.440054932478827,-11.319935912108033
309,0.078458,-11.288441290913251,-11.293568322270541
310,0.07871,-11.444449530785075,-11.249622339208056
311,0.078962,-11.396841382467382,-11.217395284962233
312,0.079215,-11.357289997711145,-11.470084687571525
313,0.079469,-11.310414282444494,-11.191760128175783
314,0.079723,-11.322865644312198,-11.399038681620507
315,0.079977,-11.363881895170518,-11.271595330739299
316,0.08023,-11.502311741817351,-11.33897917143511
317,0.080484,-11.283314259555961,-11.427603570611122
318,0.080736,-11.321400778210116,-11.331654840924696
319,0.08099,-11.401968413824672,-11.303822384985121
320,0.081243,-11.445914396887158,-11.198352025635156
321,0.081496,-11.334584573128861,-11.374135957885098
322,0.081749,-11.368276493476767,-11.41588464179446
323,0.082001,-11.417349507896542,-11.137560082398718
324,0.082254,-11.424673838406957,-11.434927901121537
325,0.082508,-11.363881895170518,-11.358754863813228
326,0.082762,-11.363881895170518,-11.348500801098648
327,0.083016,-11.404898146028838,-11.330189974822613
328,0.083269,-11.526482032501718,-11.221789883268482
329,0.083522,-11.412954909590294,-11.408560311284045
330,0.083775,-11.46715495536736,-11.339711604486151
331,0.084027,-11.399771114671548,-11.225452048523689
332,0.084279,-11.378530556191347,-11.347768368047607
333,0.084532,-11.416617074845501,-11.388784618905927
334,0.084784,-11.41075761043717,-11.330189974822613
335,0.085038,-11.445181963836117,-11.326527809567406
336,0.08529,-11.130968184939345,-11.330922407873654
337,0.085544,-11.398306248569465,-11.36974135957885
338,0.085796,-11.389517051956968,-11.338246738384068
339,0.08605,-11.423208972304874,-11.448111696040282
340,0.086302,-11.33385214007782,-11.322865644312198
341,0.086556,-11.396841382467382,-11.213733119707026
342,0.086808,-11.324330510414281,-11.256214236667429
343,0.08706,-11.460563057907986,-11.442984664682992
344,0.087313,-11.347035934996565,-11.394644083314258
345,0.087566,-11.49279011215381,-11.40050354772259
346,0.087818,-11.368276493476767,-11.201281757839322
347,0.088071,-11.415152208743418,-11.428336003662164
348,0.088324,-11.245227740901807,-11.270862897688257
349,0.088577,-11.327260242618447,-11.275989929045547
350,0.088829,-11.439322499427785,-11.420279240100708
351,0.089085,-11.322865644312198,-11.339711604486151
352,0.089337,-11.352162966353855,-11.341176470588234
353,0.089589,-11.377798123140305,-11.234241245136186
354,0.089843,-11.396841382467382,-11.160997940032043
355,0.090098,-11.382925154497595,-11.43199816891737
356,0.090351,-11.331654840924696,-11.350698100251773
357,0.090605,-11.43199816891737,-11.269398031586174
358,0.090858,-11.368276493476767,-11.367544060425725
359,0.091116,-11.419546807049667,-11.348500801098648
360,0.09137,-11.268665598535133,-11.285511558709086
361,0.091624,-11.34923323414969,-11.27232776379034
362,0.091875,-11.341176470588234,-11.265735866330967
363,0.092134,-11.448111696040282,-11.199816891737239
364,0.092388,-11.363149462119477,-11.320668345159074
365,0.092642,-11.347768368047607,-11.074570840009155
366,0.092894,-11.480338750286105,-11.317006179903867
367,0.093147,-11.38512245365072,-11.62462806134127
368,0.093401,-11.341176470588234,-11.255481803616387
369,0.093654,-11.366811627374684,-11.317738612954908
370,0.093908,-11.299427786678873,-11.332387273975737
371,0.094161,-11.168322270542458,-11.464225223163194
372,0.094413,-11.331654840924696,-11.237170977340352
373,0.094667,-11.38512245365072,-11.304554818036163
374,0.09492,-11.4678873884184,-11.430533302815288
375,0.095174,-11.336049439230944,-11.305287251087204
376,0.095426,-11.319935912108033,-11.337514305333027
377,0.095679,-11.407827878233004,-11.104600595101854
378,0.095931,-11.336781872281986,-11.387319752803844
379,0.096182,-11.376333257038223,-11.382925154497595
380,0.096434,-11.402700846875714,-11.295033188372624
381,0.096687,-11.250354772259097,-11.376333257038223
382,0.09694,-11.299427786678873,-11.37486839093614
383,0.097192,-11.352895399404897,-11.177111467154955
384,0.097445,-11.428336003662164,-11.293568322270541
385,0.097697,-11.327260242618447,-11.142687113756008
386,0.09795,-11.170519569695582,-11.336049439230944
387,0.098203,-11.336049439230944,-11.327260242618447
388,0.098456,-11.36974135957885,-11.427603570611122
389,0.098709,-11.243030441748683,-11.280384527351796
390,0.098961,-11.37999542229343,-11.325795376516364
391,0.099214,-11.343373769741358,-11.412954909590294
392,0.099467,-11.248889906157014,-11.361684596017394
393,0.09972,-11.209338521400777,-11.284046692607003
394,0.099972,-11.31847104600595,-11.184435797665369
395,0.100225,-11.421744106202791,-11.280384527351796
396,0.100477,-11.351430533302814,-11.244495307850766
397,0.100729,-11.341176470588234,-11.211535820553902
398,0.100982,-11.27745479514763,-11.473746852826732
399,0.101235,-11.37999542229343,-11.252552071412222
400,0.101489,-11.207873655298695,-11.369008926527808
401,0.10174,-11.497184710460058,-11.284046692607003
402,0.101994,-11.276722362096589,-11.344838635843441
403,0.102247,-11.245227740901807,-11.13829251544976
404,0.102499,-11.48839551384756,-11.230579079880979
405,0.102752,-11.352895399404897,-11.368276493476767
406,0.103005,-11.211535820553902,-11.187365529869535
407,0.103258,-11.434927901121537,-11.541130693522547
408,0.103512,-11.424673838406957,-11.356557564660104
409,0.103765,-11.31334401464866,-11.385854886701761
410,0.104019,-11.382192721446554,-11.20054932478828
411,0.104272,-11.445181963836117,-11.232776379034103
412,0.104524,-11.262806134126802,-11.422476539253832
413,0.104777,-11.315541313801784,-11.336049439230944
414,0.10503,-11.218127718013275,-11.299427786678873
415,0.105283,-11.284779125658044,-11.44151979858091
416,0.105536,-11.325795376516364,-11.321400778210116
417,0.105789,-11.369008926527808,-11.324330510414281
418,0.106041,-11.284046692607003,-11.222522316319523
419,0.106293,-11.484733348592354,-11.27745479514763
420,0.106546,-11.302357518883039,-11.191027695124742
421,0.106798,-11.444449530785075,-11.374135957885098
422,0.107052,-11.43199816891737,-11.3441062027924
423,0.107306,-11.360219729915311,-11.334584573128861
424,0.10756,-11.48766308079652,-11.141954680704966
425,0.107813,-11.35948729686427,-11.360219729915311
426,0.108067,-11.306752117189287,-11.274525062943464
427,0.10832,-11.408560311284045,-11.311146715495536
428,0.108574,-11.238635843442434,-11.35948729686427
429,0.108826,-11.399038681620507,-11.44737926298924
430,0.109079,-11.270130464637216,-11.331654840924696
431,0.109333,-11.240100709544517,-11.391714351110092
432,0.109585,-11.283314259555961,-11.27232776379034
433,0.109837,-11.471549553673608,-11.333119707026778
434,0.110095,-11.393911650263217,-11.263538567177843
435,0.110348,-11.357289997711145,-11.320668345159074
436,0.1106,-11.321400778210116,-11.192492561226825
437,0.110852,-11.521355001144428,-11.275989929045547
438,0.111109,-11.520622568093387,-11.360952162966353
439,0.111362,-11.421744106202791,-11.278187228198671
440,0.111614,-11.308949416342411,-11.100205996795605
441,0.111867,-11.423208972304874,-11.140489814602883
442,0.112125,-11.276722362096589,-11.38512245365072
443,0.112378,-11.585076676585032,-11.371938658731974
444,0.112631,-11.315541313801784,-11.412222476539252
445,0.112884,-11.31847104600595,-11.192492561226825
446,0.113137,-11.420279240100708,-11.357289997711145
447,0.11339,-11.320668345159074,-11.37999542229343
448,0.113644,-11.41075761043717,-11.356557564660104
449,0.113897,-11.494254978255892,-11.45690089265278
450,0.114148,-11.256214236667429,-11.229114213778896
451,0.114401,-11.362417029068435,-11.202014190890363
452,0.114654,-11.378530556191347,-11.349965667200731
453,0.114906,-11.379262989242388,-11.322865644312198
454,0.115159,-11.295765621423666,-11.185900663767452
455,0.115413,-11.33897917143511,-11.106065461203936
456,0.115666,-11.331654840924696,-11.35436026550698
457,0.115919,-11.321400778210116,-11.308949416342411
458,0.116171,-11.389517051956968,-11.158800640878919
459,0.116423,-11.261341268024719,-11.292103456168459
460,0.116676,-11.401235980773631,-11.435660334172578
461,0.11693,-11.373403524834057,-11.5067063401236
462,0.117183,-11.503776607919434,-11.306019684138246
463,0.117436,-11.314076447699701,-11.378530556191347
464,0.11769,-11.475944151979856,-11.186633096818493
465,0.117942,-11.355092698558021,-11.206408789196612
466,0.118194,-11.420279240100708,-11.324330510414281
467,0.118448,-11.32872510872053,-11.382925154497595
468,0.118702,-11.420279240100708,-11.191760128175783
469,0.118956,-11.430533302815288,-11.251087205310139
470,0.119208,-11.44151979858091,-11.385854886701761
471,0.11946,-11.330189974822613,-11.204943923094529
472,0.119711,-11.204943923094529,-11.262806134126802
473,0.119964,-11.312611581597618,-11.158800640878919
474,0.120215,-11.315541313801784,-11.283314259555961
475,0.120467,-11.455436026550696,-11.393179217212175
476,0.12072,-11.40563057907988,-11.35948729686427
477,0.120973,-11.448844129091324,-11.16978713664454
478,0.121226,-11.331654840924696,-11.279652094300754
479,0.121479,-11.314808880750743,-11.314076447699701
480,0.121732,-11.374135957885098,-11.249622339208056
481,0.121985,-11.297230487525749,-11.409292744335087
482,0.122239,-11.291371023117417,-11.25181963836118
483,0.122493,-11.344838635843441,-11.330922407873654
484,0.122747,-11.412954909590294,-11.387319752803844
485,0.122999,-11.416617074845501,-11.260608834973677
486,0.123252,-11.434195468070495,-11.188097962920576
487,0.123503,-11.270862897688257,-11.31847104600595
488,0.123756,-11.329457541771571,-11.41075761043717
489,0.12401,-11.3441062027924,-11.299427786678873
490,0.124264,-11.330922407873654,-11.373403524834057
491,0.124518,-11.280384527351796,-11.388052185854885
492,0.124771,-11.396841382467382,-11.303822384985121
493,0.125024,-11.355092698558021,-11.227649347676813
494,0.125278,-11.42101167315175,-11.093614099336232
495,0.125532,-11.378530556191347,-11.30821698329137
496,0.125785,-11.293568322270541,-11.370473792629891
497,0.126037,-11.404165712977797,-11.363149462119477
498,0.126291,-11.373403524834057,-11.332387273975737
499,0.126544,-11.363149462119477,-11.331654840924696
500,0.126797,-11.26720073243305,-11.492057679102768
501,0.127051,-11.45250629434653,-11.25694666971847
502,0.127305,-11.369008926527808,-11.336049439230944
503,0.127558,-11.37486839093614,-11.346303501945524
504,0.127811,-11.299427786678873,-11.333119707026778
505,0.128065,-11.306019684138246,-11.1902952620737
506,0.128317,-11.404898146028838,-11.352162966353855
507,0.12857,-11.494254978255892,-11.317738612954908
508,0.128824,-11.360219729915311,-11.386587319752802
509,0.129076,-11.410025177386128,-11.255481803616387
510,0.129328,-11.503044174868393,-11.301625085831997
511,0.129582,-11.459098191805904,-11.295765621423666
512,0.129834,-11.305287251087204,-11.2928358892195
513,0.130087,-11.191760128175783,-11.514030670634014
514,0.13034,-11.363149462119477,-11.319935912108033
515,0.130592,-11.421744106202791,-11.380727855344471
516,0.130846,-11.412954909590294,-11.248889906157014
517,0.131099,-11.363149462119477,-11.42687113756008
518,0.131353,-11.322133211261157,-11.188830395971618
519,0.131607,-11.388784618905927,-11.352895399404897
520,0.131859,-11.260608834973677,-11.393179217212175
521,0.132118,-11.413687342641335,-11.60411993591211
522,0.132372,-11.404898146028838,-11.388784618905927
523,0.132625,-11.418081940947584,-11.185900663767452
524,0.132879,-11.42613870450904,-11.303822384985121
525,0.133137,-11.367544060425725,-11.366079194323643
526,0.133389,-11.429800869764247,-11.27745479514763
527,0.133644,-11.489860379949643,-11.36974135957885
528,0.133897,-11.378530556191347,-11.22105745021744
529,0.13415,-11.296498054474707,-11.340444037537193
530,0.134404,-11.470817120622566,-11.410025177386128
531,0.134657,-11.258411535820553,-11.361684596017394
532,0.13491,-11.383657587548637,-11.347035934996565
533,0.135163,-11.407095445181962,-11.268665598535133
534,0.135416,-11.37486839093614,-11.136095216296635
535,0.135669,-11.378530556191347,-11.490592813000685
536,0.135923,-11.341176470588234,-11.357289997711145
537,0.136175,-11.249622339208056,-11.381460288395512
538,0.136427,-11.297230487525749,-11.263538567177843
539,0.136681,-11.528679331654843,-11.30821698329137
540,0.136935,-11.377798123140305,-11.145616845960173
541,0.137187,-11.406363012130921,-11.317006179903867
542,0.13744,-11.434195468070495,-11.22618448157473
543,0.137692,-11.336049439230944,-11.35948729686427
544,0.137944,-11.443717097734034,-11.244495307850766
545,0.138197,-11.40050354772259,-11.300892652780956
546,0.138449,-11.475944151979856,-11.273060196841381
547,0.138701,-11.399771114671548,-11.358022430762187
548,0.138954,-11.404165712977797,-11.30308995193408
549,0.139206,-11.34923323414969,-11.421744106202791
550,0.139459,-11.41588464179446,-11.31847104600595
551,0.139712,-11.366079194323643,-11.428336003662164
552,0.139965,-11.347768368047607,-11.41075761043717
553,0.140219,-11.401235980773631,-11.08262760357061
554,0.140472,-11.370473792629891,-11.289173723964293
555,0.140726,-11.371206225680933,-11.334584573128861
556,0.14098,-11.406363012130921,-11.320668345159074
557,0.141233,-11.410025177386128,-11.212268253604943
558,0.141485,-11.311879148546577,-11.22618448157473
559,0.141737,-11.371206225680933,-11.243030441748683
560,0.14199,-11.401235980773631,-11.250354772259097
561,0.142243,-11.347035934996565,-11.358022430762187
562,0.142495,-11.442984664682992,-11.304554818036163
563,0.142749,-11.306752117189287,-11.281849393453879
