Output Factor
Date and time: 2026-04-03_12-05-50
Description: {}
ACR used: 1.1
Rank used: 1
Integration time: 253 us
Number,Time,ch0,ch1
121,0.030879,-11.399038681620507,-11.214465552758067
122,0.031132,-11.411490043488211,-11.296498054474707
123,0.031385,-11.391714351110092,-11.296498054474707
124,0.031639,-11.449576562142365,-11.37486839093614
125,0.031891,-11.335317006179903,-11.381460288395512
126,0.032144,-11.294300755321583,-11.239368276493476
127,0.032396,-11.3953765163653,-11.220325017166399
128,0.032649,-11.314076447699701,-11.317006179903867
129,0.032906,-11.440787365529868,-11.213733119707026
130,0.033159,-11.251087205310139,-11.280384527351796
131,0.033414,-11.481803616388188,-11.27232776379034
132,0.033668,-11.45250629434653,-11.2415655756466
133,0.033922,-11.317006179903867,-11.286976424811169
134,0.034174,-11.396108949416341,-11.174181734950789
135,0.034427,-11.331654840924696,-11.363149462119477
136,0.034681,-11.360219729915311,-11.331654840924696
137,0.034939,-11.443717097734034,-11.306752117189287
138,0.035193,-11.438590066376744,-11.330189974822613
139,0.035448,-11.192492561226825,-11.363881895170518
140,0.035702,-11.314808880750743,-11.412222476539252
141,0.035959,-11.37486839093614,-11.34923323414969
142,0.03621,-11.292103456168459,-11.383657587548637
143,0.036463,-11.262806134126802,-11.331654840924696
144,0.036715,-11.394644083314258,-11.386587319752802
145,0.036968,-11.448111696040282,-11.355825131609063
146,0.03722,-11.418814373998625,-11.171984435797665
147,0.037474,-11.489860379949643,-11.284046692607003
148,0.037726,-11.529411764705884,-11.184435797665369
149,0.03798,-11.429800869764247,-11.221789883268482
150,0.038233,-11.399771114671548,-11.341908903639276
151,0.038486,-11.322865644312198,-11.412222476539252
152,0.03874,-11.312611581597618,-11.243030441748683
153,0.038992,-11.281116960402837,-11.229114213778896
154,0.039246,-11.36974135957885,-11.314076447699701
155,0.039498,-11.311146715495536,-11.264271000228884
156,0.039752,-11.420279240100708,-11.315541313801784
157,0.040005,-11.430533302815288,-11.300892652780956
158,0.040258,-11.366079194323643,-11.280384527351796
159,0.040511,-11.316273746852826,-11.32872510872053
160,0.040765,-11.360219729915311,-11.534538796063174
161,0.041017,-11.360952162966353,-11.401968413824672
162,0.041269,-11.319203479056991,-11.303822384985121
163,0.041522,-11.344838635843441,-11.358754863813228
164,0.041775,-11.397573815518424,-11.189562829022659
165,0.042028,-11.450308995193407,-11.196154726482032
166,0.042282,-11.372671091783015,-11.393911650263217
167,0.042536,-11.254016937514304,-11.254749370565346
168,0.04279,-11.360952162966353,-11.212268253604943
169,0.043044,-11.26207370107576,-11.176379034103913
170,0.043296,-11.407827878233004,-11.394644083314258
171,0.043548,-11.315541313801784,-11.408560311284045
172,0.043801,-11.314076447699701,-11.353627832455938
173,0.044054,-11.289906157015334,-11.440787365529868
174,0.044308,-11.377798123140305,-11.390981918059051
175,0.04456,-11.449576562142365,-11.158068207827878
176,0.044813,-11.40050354772259,-11.407827878233004
177,0.045066,-11.473746852826732,-11.468619821469442
178,0.045317,-11.390981918059051,-11.401235980773631
179,0.04557,-11.387319752803844,-11.379262989242388
180,0.045823,-11.35948729686427,-11.433463035019454
181,0.046075,-11.408560311284045,-11.33897917143511
182,0.046327,-11.453971160448614,-11.300160219729914
183,0.046581,-11.371938658731974,-11.361684596017394
184,0.046834,-11.300160219729914,-11.296498054474707
185,0.047087,-11.360952162966353,-11.239368276493476
186,0.047341,-11.238635843442434,-11.19542229343099
187,0.047593,-11.285511558709086,-11.336781872281986
188,0.047847,-11.515495536736097,-11.212268253604943
189,0.048099,-11.401235980773631,-11.44225223163195
190,0.048352,-11.377798123140305,-11.299427786678873
191,0.048605,-11.259876401922636,-11.295033188372624
192,0.048858,-11.37486839093614,-11.470084687571525
193,0.049109,-11.271595330739299,-11.358754863813228
194,0.049361,-11.384390020599678,-11.344838635843441
195,0.049615,-11.352895399404897,-11.393911650263217
196,0.049868,-11.389517051956968,-11.28770885786221
197,0.05012,-11.361684596017394,-11.301625085831997
198,0.050373,-11.49864957656214,-11.394644083314258
199,0.050627,-11.341176470588234,-11.254016937514304
200,0.050881,-11.18004119935912,-11.204943923094529
201,0.051133,-11.369008926527808,-11.311146715495536
202,0.051386,-11.367544060425725,-11.344838635843441
203,0.051638,-11.44151979858091,-11.349965667200731
204,0.051892,-11.34923323414969,-11.233508812085145
205,0.052145,-11.397573815518424,-11.310414282444494
206,0.052396,-11.484733348592354,-11.34923323414969
207,0.052648,-11.308949416342411,-11.428336003662164
208,0.052906,-11.404165712977797,-11.392446784161134
209,0.05316,-11.32359807736324,-11.196887159533073
210,0.053413,-11.3441062027924,-11.51183337148089
211,0.053667,-11.429068436713205,-11.358754863813228
212,0.053921,-11.38512245365072,-11.334584573128861
213,0.054175,-11.411490043488211,-11.349965667200731
214,0.054428,-11.255481803616387,-11.445181963836117
215,0.054682,-11.357289997711145,-11.317738612954908
216,0.054939,-11.393179217212175,-11.343373769741358
217,0.055192,-11.330922407873654,-11.307484550240329
218,0.055446,-11.285511558709086,-11.243762874799724
219,0.055699,-11.33897917143511,-11.2928358892195
220,0.055955,-11.355825131609063,-11.193224994277866
221,0.056209,-11.302357518883039,-11.33385214007782
222,0.056463,-11.385854886701761,-11.306752117189287
223,0.056716,-11.360219729915311,-11.449576562142365
224,0.056968,-11.271595330739299,-11.389517051956968
225,0.057221,-11.312611581597618,-11.381460288395512
226,0.057475,-11.300160219729914,-11.150743877317463
227,0.057728,-11.396108949416341,-11.188830395971618
228,0.057981,-11.334584573128861,-11.136827649347676
229,0.058233,-11.30308995193408,-11.390981918059051
230,0.058487,-11.30821698329137,-11.300160219729914
231,0.058739,-11.291371023117417,-11.284046692607003
232,0.058991,-11.378530556191347,-11.42613870450904
233,0.059245,-11.288441290913251,-11.391714351110092
234,0.059497,-11.330922407873654,-11.305287251087204
235,0.059749,-11.311146715495536,-11.183703364614328
236,0.060001,-11.424673838406957,-11.351430533302814
237,0.060255,-11.331654840924696,-11.242298008697642
238,0.060507,-11.414419775692377,-11.265735866330967
239,0.060759,-11.398306248569465,-11.484733348592354
240,0.061012,-11.271595330739299,-11.259143968871594
241,0.061266,-11.355092698558021,-11.249622339208056
242,0.06152,-11.32872510872053,-11.167589837491416
243,0.061773,-11.370473792629891,-11.312611581597618
244,0.062026,-11.508171206225683,-11.306019684138246
245,0.062278,-11.389517051956968,-11.191027695124742
246,0.062532,-11.403433279926755,-11.284779125658044
247,0.062784,-11.4678873884184,-11.220325017166399
248,0.063037,-11.314808880750743,-11.223254749370565
249,0.063291,-11.311879148546577,-11.168322270542458
250,0.063543,-11.40050354772259,-11.29796292057679
251,0.063795,-11.475944151979856,-11.26207370107576
252,0.064049,-11.370473792629891,-11.326527809567406
253,0.064302,-11.342641336690317,-11.333119707026778
254,0.064555,-11.331654840924696,-11.305287251087204
255,0.064808,-11.388052185854885,-11.23643854428931
256,0.065062,-11.308949416342411,-11.288441290913251
257,0.065315,-11.30308995193408,-11.383657587548637
258,0.065568,-11.276722362096589,-11.343373769741358
259,0.065822,-11.445914396887158,-11.314808880750743
260,0.066076,-11.34923323414969,-11.283314259555961
261,0.066328,-11.348500801098648,-11.412954909590294
262,0.066581,-11.378530556191347,-11.286243991760127
263,0.066834,-11.45690089265278,-11.34923323414969
264,0.067086,-11.3953765163653,-11.382192721446554
265,0.067339,-11.248157473105973,-11.420279240100708
266,0.06759,-11.404898146028838,-11.202746623941405
267,0.067844,-11.456168459601738,-11.544792858777754
268,0.068098,-11.358022430762187,-11.156603341725795
269,0.068351,-11.412954909590294,-11.378530556191347
270,0.068605,-11.340444037537193,-11.365346761272601
271,0.068859,-11.296498054474707,-11.363881895170518
272,0.069111,-11.36461432822156,-11.363149462119477
273,0.069363,-11.387319752803844,-11.401968413824672
274,0.069617,-11.290638590066376,-11.213733119707026
275,0.069869,-11.14854657816434,-11.178576333257038
276,0.070123,-11.454703593499655,-11.226916914625772
277,0.070376,-11.356557564660104,-11.559441519798582
278,0.070629,-11.336049439230944,-11.251087205310139
279,0.070883,-11.286976424811169,-11.330189974822613
280,0.071137,-11.35948729686427,-11.398306248569465
281,0.07139,-11.393911650263217,-11.35436026550698
282,0.071643,-11.20054932478828,-11.36974135957885
283,0.071896,-11.351430533302814,-11.179308766308079
284,0.072149,-11.470084687571525,-11.326527809567406
285,0.072401,-11.42101167315175,-11.308949416342411
286,0.072654,-11.414419775692377,-11.095078965438315
287,0.072908,-11.43639276722362,-11.295765621423666
288,0.07316,-11.349965667200731,-11.37999542229343
289,0.073413,-11.270862897688257,-11.273792629892423
290,0.073667,-11.324330510414281,-11.40050354772259
291,0.073921,-11.45763332570382,-11.319203479056991
292,0.074173,-11.369008926527808,-11.312611581597618
293,0.074427,-11.340444037537193,-11.314808880750743
294,0.074681,-11.31847104600595,-11.379262989242388
295,0.074938,-11.382925154497595,-11.28770885786221
296,0.07519,-11.418814373998625,-11.177111467154955
297,0.075443,-11.442984664682992,-11.346303501945524
298,0.075697,-11.373403524834057,-11.455436026550696
299,0.075953,-11.366811627374684,-11.330922407873654
300,0.076206,-11.31334401464866,-11.365346761272601
301,0.07646,-11.285511558709086,-11.233508812085145
302,0.076713,-11.363149462119477,-11.470084687571525
303,0.076966,-11.243762874799724,-11.232043945983062
304,0.077219,-11.284046692607003,-11.269398031586174
305,0.077471,-11.430533302815288,-11.471549553673608
306,0.077724,-11.275257495994506,-11.366079194323643
307,0.077975,-11.266468299382009,-11.245227740901807
308,0.078229,-11.322133211261157,-11.399038681620507
309,0.078482,-11.381460288395512,-11.259876401922636
310,0.078734,-11.319203479056991,-11.1902952620737
311,0.078988,-11.46202792401007,-11.434927901121537
312,0.079239,-11.242298008697642,-11.234241245136186
313,0.079492,-11.339711604486151,-11.28770885786221
314,0.079745,-11.35436026550698,-11.224719615472647
315,0.079996,-11.401235980773631,-11.428336003662164
316,0.080248,-11.411490043488211,-11.27745479514763
317,0.0805,-11.26207370107576,-11.35948729686427
318,0.080753,-11.392446784161134,-11.225452048523689
319,0.081006,-11.221789883268482,-11.307484550240329
320,0.08126,-11.30821698329137,-11.348500801098648
321,0.081512,-11.36461432822156,-11.186633096818493
322,0.081765,-11.322865644312198,-11.239368276493476
323,0.082017,-11.40050354772259,-11.275257495994506
324,0.082271,-11.363149462119477,-11.360952162966353
325,0.082525,-11.348500801098648,-11.332387273975737
326,0.082777,-11.181506065461203,-11.341908903639276
327,0.08303,-11.432730601968412,-11.345571068894483
328,0.083283,-11.275257495994506,-11.158068207827878
329,0.083534,-11.4678873884184,-11.401235980773631
330,0.083788,-11.30821698329137,-11.443717097734034
331,0.084042,-11.371938658731974,-11.417349507896542
332,0.084295,-11.47740901808194,-11.258411535820553
333,0.084548,-11.451041428244448,-11.215197985809109
334,0.0848,-11.36461432822156,-11.189562829022659
335,0.085054,-11.358754863813228,-11.218127718013275
336,0.085306,-11.404898146028838,-11.365346761272601
337,0.085558,-11.453971160448614,-11.33385214007782
338,0.085809,-11.387319752803844,-11.035019455252918
339,0.086062,-11.347035934996565,-11.294300755321583
340,0.086315,-11.325795376516364,-11.429068436713205
341,0.086569,-11.43712520027466,-11.372671091783015
342,0.086822,-11.410025177386128,-11.314808880750743
343,0.087075,-11.379262989242388,-11.278187228198671
344,0.087328,-11.390981918059051,-11.427603570611122
345,0.08758,-11.45690089265278,-11.21080338750286
346,0.087833,-11.43639276722362,-11.19542229343099
347,0.088086,-11.335317006179903,-11.383657587548637
348,0.08834,-11.445181963836117,-11.414419775692377
349,0.088594,-11.221789883268482,-11.342641336690317
350,0.088846,-11.345571068894483,-11.239368276493476
351,0.089098,-11.379262989242388,-11.455436026550696
352,0.08935,-11.418081940947584,-11.363149462119477
353,0.089603,-11.414419775692377,-11.07750057221332
354,0.089856,-11.349965667200731,-11.141954680704966
355,0.09011,-11.335317006179903,-11.234973678187227
356,0.090363,-11.260608834973677,-11.422476539253832
357,0.090615,-11.300160219729914,-11.217395284962233
358,0.090868,-11.38512245365072,-11.393179217212175
359,0.091121,-11.279652094300754,-11.327260242618447
360,0.091375,-11.253284504463263,-11.353627832455938
361,0.091628,-11.295765621423666,-11.229846646829937
362,0.091881,-11.43126573586633,-11.345571068894483
363,0.092134,-11.271595330739299,-11.22618448157473
364,0.092387,-11.299427786678873,-11.409292744335087
365,0.09264,-11.40050354772259,-11.351430533302814
366,0.092892,-11.310414282444494,-11.222522316319523
367,0.093145,-11.33385214007782,-11.293568322270541
368,0.093397,-11.448844129091324,-11.355825131609063
369,0.093649,-11.393911650263217,-11.23131151293202
370,0.093906,-11.41588464179446,-11.27232776379034
371,0.094157,-11.384390020599678,-11.178576333257038
372,0.094409,-11.314808880750743,-11.215197985809109
373,0.094661,-11.273060196841381,-11.383657587548637
374,0.094918,-11.401235980773631,-11.479606317235064
375,0.095171,-11.3441062027924,-11.209338521400777
376,0.095424,-11.50157930876631,-11.442984664682992
377,0.095677,-11.423208972304874,-11.223987182421606
378,0.095935,-11.423208972304874,-11.251087205310139
379,0.096188,-11.13829251544976,-11.196887159533073
380,0.09644,-11.394644083314258,-11.275257495994506
381,0.096694,-11.46715495536736,-11.152941176470588
382,0.096952,-11.2928358892195,-11.344838635843441
383,0.097205,-11.220325017166399,-11.432730601968412
384,0.097458,-11.197619592584115,-11.268665598535133
385,0.09771,-11.350698100251773,-11.308949416342411
386,0.097963,-11.4678873884184,-11.265735866330967
387,0.098216,-11.276722362096589,-11.26207370107576
388,0.098468,-11.34923323414969,-11.39024948500801
389,0.098722,-11.429068436713205,-11.295033188372624
390,0.098974,-11.306019684138246,-11.176379034103913
391,0.099226,-11.417349507896542,-11.303822384985121
392,0.099479,-11.49352254520485,-11.319203479056991
393,0.099733,-11.42687113756008,-11.307484550240329
394,0.099986,-11.232776379034103,-11.127306019684138
395,0.100238,-11.326527809567406,-11.23131151293202
396,0.10049,-11.448844129091324,-11.21593041886015
397,0.100742,-11.325062943465323,-11.393179217212175
398,0.100994,-11.474479285877774,-11.317006179903867
399,0.101247,-11.360219729915311,-11.36974135957885
400,0.1015,-11.250354772259097,-11.322133211261157
401,0.101753,-11.375600823987181,-11.445181963836117
402,0.102005,-11.430533302815288,-11.331654840924696
403,0.102259,-11.325795376516364,-11.319203479056991
404,0.102511,-11.412222476539252,-11.32872510872053
405,0.102764,-11.360952162966353,-11.390981918059051
406,0.103018,-11.48839551384756,-11.320668345159074
407,0.103271,-11.468619821469442,-11.26720073243305
408,0.103524,-11.339711604486151,-11.371206225680933
409,0.103778,-11.32359807736324,-11.283314259555961
410,0.10403,-11.300892652780956,-11.422476539253832
411,0.104282,-11.382192721446554,-11.35436026550698
412,0.104535,-11.338246738384068,-11.31334401464866
413,0.104786,-11.484733348592354,-11.275989929045547
414,0.10504,-11.344838635843441,-11.380727855344471
415,0.105293,-11.407827878233004,-11.170519569695582
416,0.105546,-11.30821698329137,-11.229114213778896
417,0.105798,-11.369008926527808,-11.391714351110092
418,0.106052,-11.494987411306933,-11.224719615472647
419,0.106304,-11.368276493476767,-11.325795376516364
420,0.106558,-11.357289997711145,-11.434927901121537
421,0.106811,-11.325795376516364,-11.209338521400777
422,0.107064,-11.295765621423666,-11.401235980773631
423,0.107318,-11.418814373998625,-11.199816891737239
424,0.107571,-11.398306248569465,-11.160265506981002
425,0.107825,-11.393179217212175,-11.229846646829937
426,0.108079,-11.45763332570382,-11.444449530785075
427,0.108332,-11.314808880750743,-11.402700846875714
428,0.108586,-11.361684596017394,-11.401235980773631
429,0.10884,-11.45250629434653,-11.212268253604943
430,0.109092,-11.49279011215381,-11.265735866330967
431,0.109344,-11.453238727397572,-11.33897917143511
432,0.109596,-11.23131151293202,-11.450308995193407
433,0.10985,-11.43126573586633,-11.374135957885098
434,0.110103,-11.352162966353855,-11.377065690089264
435,0.110354,-11.317006179903867,-11.259143968871594
436,0.110607,-11.247425040054932,-11.289173723964293
437,0.110859,-11.445914396887158,-11.273792629892423
438,0.111111,-11.279652094300754,-11.130968184939345
439,0.111362,-11.384390020599678,-11.418081940947584
440,0.111614,-11.329457541771571,-11.36461432822156
441,0.111867,-11.393911650263217,-11.39024948500801
442,0.11212,-11.331654840924696,-11.26720073243305
443,0.112373,-11.355825131609063,-11.295033188372624
444,0.112625,-11.269398031586174,-11.306752117189287
445,0.112877,-11.415152208743418,-11.273792629892423
446,0.11313,-11.344838635843441,-11.216662851911192
447,0.113384,-11.360952162966353,-11.322865644312198
448,0.113636,-11.509636072327766,-11.286976424811169
449,0.113889,-11.289906157015334,-11.247425040054932
450,0.114142,-11.36974135957885,-11.3441062027924
451,0.114395,-11.399771114671548,-11.259143968871594
452,0.114647,-11.421744106202791,-11.311879148546577
453,0.114899,-11.35436026550698,-11.35948729686427
454,0.115153,-11.505973907072558,-11.28258182650492
455,0.115407,-11.32359807736324,-11.353627832455938
456,0.115658,-11.295765621423666,-11.191027695124742
457,0.115912,-11.301625085831997,-11.305287251087204
458,0.116165,-11.376333257038223,-11.23643854428931
459,0.116419,-11.35948729686427,-11.317006179903867
460,0.116672,-11.38512245365072,-11.375600823987181
461,0.11693,-11.347768368047607,-11.341176470588234
462,0.117183,-11.322865644312198,-11.295765621423666
463,0.117437,-11.401235980773631,-11.29796292057679
464,0.117689,-11.391714351110092,-11.204943923094529
465,0.117947,-11.399771114671548,-11.418081940947584
466,0.118199,-11.315541313801784,-11.25181963836118
467,0.118451,-11.413687342641335,-11.402700846875714
468,0.118704,-11.327992675669488,-11.362417029068435
469,0.118959,-11.407827878233004,-11.226916914625772
470,0.119212,-11.31847104600595,-11.415152208743418
471,0.119466,-11.368276493476767,-11.300160219729914
472,0.119717,-11.362417029068435,-11.365346761272601
473,0.119969,-11.454703593499655,-11.43712520027466
474,0.120221,-11.370473792629891,-11.245960173952849
475,0.120473,-11.326527809567406,-11.170519569695582
476,0.120725,-11.38512245365072,-11.289906157015334
477,0.120978,-11.347035934996565,-11.41588464179446
478,0.121231,-11.512565804531931,-11.316273746852826
479,0.121485,-11.199816891737239,-11.257679102769512
480,0.121738,-11.239368276493476,-11.261341268024719
481,0.12199,-11.396841382467382,-11.265735866330967
482,0.122243,-11.30308995193408,-11.311146715495536
483,0.122495,-11.333119707026778,-11.266468299382009
484,0.122748,-11.418814373998625,-11.360219729915311
485,0.123001,-11.245960173952849,-11.311879148546577
486,0.123253,-11.300892652780956,-11.260608834973677
487,0.123505,-11.378530556191347,-11.317006179903867
488,0.123757,-11.32872510872053,-11.250354772259097
489,0.124011,-11.33897917143511,-11.393179217212175
490,0.124263,-11.455436026550696,-11.311879148546577
491,0.124515,-11.2928358892195,-11.38512245365072
492,0.124769,-11.213733119707026,-11.382192721446554
493,0.125022,-11.250354772259097,-11.284046692607003
494,0.125274,-11.529411764705884,-11.46276035706111
495,0.125528,-11.41588464179446,-11.244495307850766
496,0.125781,-11.368276493476767,-11.331654840924696
497,0.126035,-11.419546807049667,-11.399038681620507
498,0.126287,-11.46715495536736,-11.234241245136186
499,0.126541,-11.369008926527808,-11.351430533302814
500,0.126794,-11.183703364614328,-11.232043945983062
501,0.127048,-11.324330510414281,-11.254749370565346
502,0.127302,-11.422476539253832,-11.429068436713205
503,0.127555,-11.378530556191347,-11.221789883268482
504,0.127808,-11.382925154497595,-11.266468299382009
505,0.128061,-11.46276035706111,-11.412954909590294
506,0.128314,-11.391714351110092,-11.390981918059051
507,0.128568,-11.335317006179903,-11.232776379034103
508,0.128821,-11.377798123140305,-11.337514305333027
509,0.129074,-11.347035934996565,-11.198352025635156
510,0.129327,-11.355092698558021,-11.075303273060197
511,0.12958,-11.358022430762187,-11.410025177386128
512,0.129833,-11.264271000228884,-11.410025177386128
513,0.130086,-11.399038681620507,-11.311146715495536
514,0.130339,-11.416617074845501,-11.369008926527808
515,0.130591,-11.30308995193408,-11.295033188372624
516,0.130844,-11.229846646829937,-11.25694666971847
517,0.131098,-11.393911650263217,-11.330922407873654
518,0.131352,-11.352895399404897,-11.317006179903867
519,0.131604,-11.26207370107576,-11.35948729686427
520,0.131857,-11.288441290913251,-11.271595330739299
521,0.132109,-11.30308995193408,-11.424673838406957
522,0.132362,-11.355825131609063,-11.271595330739299
523,0.132616,-11.373403524834057,-11.396108949416341
524,0.13287,-11.336049439230944,-11.377065690089264
525,0.133122,-11.337514305333027,-11.28770885786221
526,0.133375,-11.371938658731974,-11.222522316319523
527,0.133629,-11.325795376516364,-11.27745479514763
528,0.133883,-11.397573815518424,-11.367544060425725
529,0.134136,-11.351430533302814,-11.207141222247653
530,0.13439,-11.33385214007782,-11.539665827420464
531,0.134642,-11.348500801098648,-11.280384527351796
532,0.134895,-11.418081940947584,-11.208606088349736
533,0.135149,-11.39024948500801,-11.48326848249027
534,0.135402,-11.292103456168459,-11.37486839093614
535,0.135655,-11.32359807736324,-11.274525062943464
536,0.135907,-11.376333257038223,-11.314076447699701
537,0.13616,-11.4466468299382,-11.340444037537193
538,0.136414,-11.353627832455938,-11.28258182650492
539,0.136668,-11.252552071412222,-11.145616845960173
540,0.136922,-11.367544060425725,-11.358022430762187
541,0.137175,-11.294300755321583,-11.204211490043487
542,0.137427,-11.356557564660104,-11.333119707026778
543,0.13768,-11.415152208743418,-11.319935912108033
544,0.137936,-11.356557564660104,-11.294300755321583
545,0.138187,-11.389517051956968,-11.26720073243305
546,0.13844,-11.383657587548637,-11.293568322270541
547,0.138693,-11.295765621423666,-11.23643854428931
548,0.13895,-11.403433279926755,-11.33897917143511
549,0.139202,-11.302357518883039,-11.377798123140305
550,0.139457,-11.32872510872053,-11.291371023117417
551,0.13971,-11.422476539253832,-11.289906157015334
552,0.139964,-11.355092698558021,-11.319203479056991
553,0.140215,-11.35436026550698,-11.275257495994506
554,0.140468,-11.585076676585032,-11.450308995193407
555,0.140722,-11.372671091783015,-11.270862897688257
556,0.140976,-11.271595330739299,-11.336781872281986
557,0.141229,-11.336781872281986,-11.27745479514763
558,0.141483,-11.365346761272601,-11.276722362096589
559,0.141735,-11.269398031586174,-11.384390020599678
560,0.141988,-11.32872510872053,-11.216662851911192
561,0.142242,-11.344838635843441,-11.384390020599678
562,0.142495,-11.38512245365072,-11.208606088349736
563,0.142748,-11.428336003662164,-11.33385214007782
